h,x,r,alpha,RMSE relative u,RMSE relative Iu
0.14,2.1,52.0,1.0,1.0403429480725865,0.9483338409926826
0.14,2.1,57.0,0.3,0.1899014567455783,0.7861847826129285
0.14,2.1,57.0,0.4,0.27647264512346353,0.6886688587722593
0.14,2.1,57.0,0.5,0.5445982310648508,0.6162246753408228
0.14,2.1,57.0,0.6,0.7488079037559952,0.5990415813183394
0.14,2.1,57.0,0.7,0.8952024393169232,0.6408053827504621
0.14,2.1,57.0,0.8,0.9920117246035749,0.7165108633141712
0.14,2.1,57.0,0.9,1.0472811115862297,0.8086866832847217
0.14,2.1,57.0,1.0,1.0609334192072817,0.9138102435233777
0.14,2.1,62.0,0.3,0.1937803622463752,0.6517697254706476
0.14,2.1,62.0,0.4,0.25213453294140525,0.5615002817254654
0.14,2.1,62.0,0.5,0.5183451482023484,0.4912796747582451
0.14,2.1,62.0,0.6,0.7257396866257939,0.48186845832883457
0.14,2.1,62.0,0.7,0.8730277617321882,0.5379534918093365
0.14,2.1,62.0,0.8,0.9733232627993507,0.6286514831386314
0.14,2.1,62.0,0.9,1.0395852310112186,0.7357531237028624
0.14,2.1,62.0,1.0,1.0685599566489103,0.8540589074890842
0.14,2.4,37.0,0.3,0.18500493097483692,0.16968442887555862
0.14,2.4,37.0,0.4,0.2984536065334979,0.11259993347827343
0.14,2.4,37.0,0.5,0.5577645206416595,0.25528590720412614
0.14,2.4,37.0,0.6,0.749032361459788,0.47019581470245203
0.14,2.4,37.0,0.7,0.8707645510162019,0.703285937819223
0.14,2.4,37.0,0.8,0.9136210860061288,0.9123630325539389
0.14,2.4,37.0,0.9,0.8927901299895348,1.0737262112852184
0.14,2.4,37.0,1.0,0.8404446077034955,1.2040935574917924
0.14,2.4,42.0,0.3,0.1817761587494125,0.18900362361070205
0.14,2.4,42.0,0.4,0.2843098015818563,0.1065469935768447
0.14,2.4,42.0,0.5,0.5375319632695245,0.2134571844137503
0.14,2.4,42.0,0.6,0.7330835046969382,0.40618349507716534
0.14,2.4,42.0,0.7,0.8719504278531325,0.6190374450050977
0.14,2.4,42.0,0.8,0.9417964987950644,0.8190073797951776
0.14,2.4,42.0,0.9,0.9454994805086446,0.9847337887948628
0.14,2.4,42.0,1.0,0.9042310135724553,1.119377746055008
0.14,2.4,47.0,0.3,0.1876910317333313,0.28498303744722586
0.14,2.4,47.0,0.4,0.2628886100423537,0.18808309794124314
0.14,2.4,47.0,0.5,0.5144024481363686,0.20170921172578204
0.14,2.4,47.0,0.6,0.7117492137359818,0.3446342120187704
0.14,2.4,47.0,0.7,0.858005384235184,0.5275080597616415
0.14,2.4,47.0,0.8,0.9453465438790877,0.7070917665370219
0.14,2.4,47.0,0.9,0.9711012383261278,0.8646438801547378
0.14,2.4,47.0,1.0,0.9462626330523656,0.999089710149705
0.14,2.4,52.0,0.3,0.22608569507476262,0.4680735490534838
0.14,2.4,52.0,0.4,0.22539155178362646,0.3732721870245785
0.14,2.4,52.0,0.5,0.4822759360378927,0.32252266592283785
0.14,2.4,52.0,0.6,0.6857112965537228,0.3679766495528999
0.14,2.4,52.0,0.7,0.8351905687815433,0.48793110226059266
0.14,2.4,52.0,0.8,0.9326975987470706,0.6283481940172078
0.14,2.4,52.0,0.9,0.9776782294357423,0.7638513242471597
0.14,2.4,52.0,1.0,0.9734461328805826,0.8913424368868639
0.14,2.4,57.0,0.3,0.28158946841673654,0.5785789316501883
0.14,2.4,57.0,0.4,0.18329074921502597,0.4875705259867027
0.14,2.4,57.0,0.5,0.44039995171696944,0.41840649884303327
0.14,2.4,57.0,0.6,0.6530422485693769,0.4170850927010043
0.14,2.4,57.0,0.7,0.8068061198625471,0.4889421695406287
0.14,2.4,57.0,0.8,0.9120149826635934,0.5951498554924406
0.14,2.4,57.0,0.9,0.9740618873863575,0.7106490097122563
0.14,2.4,57.0,1.0,0.9915576780338956,0.8311309175231658
0.14,2.4,62.0,0.3,0.2865003648928677,0.4548475336597556
0.14,2.4,62.0,0.4,0.1649267165038167,0.3704238294957899
0.14,2.4,62.0,0.5,0.41552380599771355,0.3005114509187887
0.14,2.4,62.0,0.6,0.6298283846476248,0.31150004343477306
0.14,2.4,62.0,0.7,0.7845510726011473,0.40486731684466215
0.14,2.4,62.0,0.8,0.8935260974294166,0.5275116170943894
0.14,2.4,62.0,0.9,0.9665352965580184,0.6566876016339454
0.14,2.4,62.0,1.0,1.000451661657662,0.7890501404446134
0.14,2.7,37.0,0.3,0.23441992025929825,0.2055915197601548
0.14,2.7,37.0,0.4,0.22271530393913463,0.20780500595762058
0.14,2.7,37.0,0.5,0.47789448640524873,0.31406381263998623
0.14,2.7,37.0,0.6,0.6753387691210454,0.4978944324805641
0.14,2.7,37.0,0.7,0.8008802786214252,0.716021055840464
0.14,2.7,37.0,0.8,0.8485270662059093,0.9183293033260584
0.14,2.7,37.0,0.9,0.8340903515934037,1.0784392579120579
0.14,2.7,37.0,1.0,0.7842737055811415,1.204144257897492
0.14,2.7,42.0,0.3,0.24593778587538706,0.18611801349790652
0.14,2.7,42.0,0.4,0.20388553368065027,0.1720407025810533
0.14,2.7,42.0,0.5,0.45189132911881974,0.2645967105795817
0.14,2.7,42.0,0.6,0.6561593271366054,0.43192680309837916
0.14,2.7,42.0,0.7,0.8017524362284276,0.6314683594027114
0.14,2.7,42.0,0.8,0.8756343698928183,0.8253181856968811
0.14,2.7,42.0,0.9,0.8842135439965855,0.9901957592352275
0.14,2.7,42.0,1.0,0.8487830956570191,1.1201785200022272
0.14,2.7,47.0,0.3,0.26076674124349997,0.1768293646037978
0.14,2.7,47.0,0.4,0.18311149832941012,0.09792824689762228
0.14,2.7,47.0,0.5,0.4266417956160821,0.1631103195234262
0.14,2.7,47.0,0.6,0.6345999886278412,0.3283301957446614
0.14,2.7,47.0,0.7,0.7884742425534969,0.5168223672415765
0.14,2.7,47.0,0.8,0.878938563082492,0.698263189367695
0.14,2.7,47.0,0.9,0.9082550527685517,0.8582367148925814
0.14,2.7,47.0,1.0,0.8910652666563109,0.9926984861455931
0.14,2.7,52.0,0.3,0.28952208544198527,0.3236150393345091
0.14,2.7,52.0,0.4,0.1615874408697958,0.23164282918350426
0.14,2.7,52.0,0.5,0.3990799309432245,0.18722432021936752
0.14,2.7,52.0,0.6,0.6093318969053457,0.2725380968276096
0.14,2.7,52.0,0.7,0.7672291786952391,0.4261729336326055
0.14,2.7,52.0,0.8,0.8685808753611561,0.5835752470869956
0.14,2.7,52.0,0.9,0.9159267529022959,0.7286733584158013
0.14,2.7,52.0,1.0,0.9176365499132026,0.8644825854583945
0.14,2.7,57.0,0.3,0.3229115722358157,0.43596679569418617
0.14,2.7,57.0,0.4,0.14179892597777471,0.3505109791305915
0.14,2.7,57.0,0.5,0.36711991901626306,0.2813371585712773
0.14,2.7,57.0,0.6,0.5816788381043125,0.2959466749951793
0.14,2.7,57.0,0.7,0.7428736607168008,0.3985758489077594
0.14,2.7,57.0,0.8,0.8522811988633819,0.526739202926705
0.14,2.7,57.0,0.9,0.9150328635826975,0.6554513138164505
0.14,2.7,57.0,1.0,0.9353557663255516,0.7890948704960286
0.14,2.7,62.0,0.3,0.3418982107325995,0.31778506906312265
0.14,2.7,62.0,0.4,0.13288337921791785,0.23899569577756027
0.14,2.7,62.0,0.5,0.3413925747509637,0.1664586316818978
0.14,2.7,62.0,0.6,0.5566251947878814,0.20753774088706436
0.14,2.7,62.0,0.7,0.7196169573912297,0.3387111532232219
0.14,2.7,62.0,0.8,0.8343754842106754,0.48099121705646786
0.14,2.7,62.0,0.9,0.9091033810655338,0.6195037973576731
0.14,2.7,62.0,1.0,0.9443968229791005,0.7605924418107621
0.14,3.0,37.0,0.3,0.30511478126901564,0.32021390541138317
0.14,3.0,37.0,0.4,0.14775388531035802,0.34597821705805665
0.14,3.0,37.0,0.5,0.3795014453745004,0.42526056897469094
0.14,3.0,37.0,0.6,0.5834985305161166,0.5701787201077274
0.14,3.0,37.0,0.7,0.7215369126740765,0.7616023431624982
0.14,3.0,37.0,0.8,0.7792409617255743,0.9510977230961054
0.14,3.0,37.0,0.9,0.7714611775570838,1.1051553135827357
0.14,3.0,37.0,1.0,0.7244467058696683,1.2299383155138945
0.14,3.0,42.0,0.3,0.30576822751607585,0.2797832337252555
0.14,3.0,42.0,0.4,0.13977497333024635,0.2984061722689453
0.14,3.0,42.0,0.5,0.3616512742415599,0.3679643834624255
0.14,3.0,42.0,0.6,0.5695532787074848,0.498158339715625
0.14,3.0,42.0,0.7,0.7248823894474049,0.6726132475805143
0.14,3.0,42.0,0.8,0.8083272965989234,0.8536410615702673
0.14,3.0,42.0,0.9,0.8245756408470549,1.0118045096186243
0.14,3.0,42.0,1.0,0.7911108488346702,1.1413556710268933
0.14,3.0,47.0,0.3,0.30936533348358436,0.18488088312410808
0.14,3.0,47.0,0.4,0.12874897922805306,0.17370911685197155
0.14,3.0,47.0,0.5,0.3437466638536686,0.23625289947296782
0.14,3.0,47.0,0.6,0.5535973259582163,0.369761405979171
0.14,3.0,47.0,0.7,0.7139540957227256,0.5400309647481923
0.14,3.0,47.0,0.8,0.8123752284168345,0.7129089877180053
0.14,3.0,47.0,0.9,0.8487872035370575,0.8681512347311117
0.14,3.0,47.0,1.0,0.8334199101103084,1.001836218936981
0.14,3.0,52.0,0.3,0.34713605191561064,0.20813972878644493
0.14,3.0,52.0,0.4,0.12189974841709605,0.12417703918524411
0.14,3.0,52.0,0.5,0.3144070334607427,0.10768071264235267
0.14,3.0,52.0,0.6,0.5274992042153172,0.23842209415988738
0.14,3.0,52.0,0.7,0.6909316819267672,0.40658496581509485
0.14,3.0,52.0,0.8,0.7995694890205183,0.5698217429110858
0.14,3.0,52.0,0.9,0.8545999116501548,0.7173316707102962
0.14,3.0,52.0,1.0,0.8587523816234343,0.8542967814215844
0.14,3.0,57.0,0.3,0.3919072166096589,0.2947906544516207
0.14,3.0,57.0,0.4,0.12833877147340222,0.21402353460846996
0.14,3.0,57.0,0.5,0.27883528180196926,0.14517229778771504
0.14,3.0,57.0,0.6,0.49557752717110204,0.20008096182070706
0.14,3.0,57.0,0.7,0.6627458267039723,0.3410471576818039
0.14,3.0,57.0,0.8,0.7797770539525735,0.4881138091006898
0.14,3.0,57.0,0.9,0.8502703410184569,0.6260597451423997
0.14,3.0,57.0,1.0,0.8743970861385532,0.764218473105573
0.14,3.0,62.0,0.3,0.4030482526240113,0.2214205357798971
0.14,3.0,62.0,0.4,0.13430403688256584,0.1591199369019823
0.14,3.0,62.0,0.5,0.25844933397894,0.10358125679754458
0.14,3.0,62.0,0.6,0.4736294518800278,0.18282139002363093
0.14,3.0,62.0,0.7,0.6409962779352588,0.3279376164637645
0.14,3.0,62.0,0.8,0.7623881193302093,0.4743760629941644
0.14,3.0,62.0,0.9,0.8442652891031792,0.6137044526267802
0.14,3.0,62.0,1.0,0.8841845522525328,0.755089986363726
0.14,3.3,37.0,0.3,0.36615529262909313,0.4324390923760443
0.14,3.3,37.0,0.4,0.12499181583795879,0.4632444173985637
0.14,3.3,37.0,0.5,0.300802216026705,0.5267097526767072
0.14,3.3,37.0,0.6,0.5070070361210248,0.6435614219990584
0.14,3.3,37.0,0.7,0.6546763754394046,0.8112057806707054
0.14,3.3,37.0,0.8,0.7202532455449635,0.986685716917833
0.14,3.3,37.0,0.9,0.7175610052220718,1.1337035845337609
0.14,3.3,37.0,1.0,0.6747120155987868,1.25751291658719
0.14,3.3,42.0,0.3,0.36216942529042145,0.388714617139912
0.14,3.3,42.0,0.4,0.12226784991996432,0.4156484121422836
0.14,3.3,42.0,0.5,0.28728475708301426,0.47118790227383117
0.14,3.3,42.0,0.6,0.49556147110397597,0.573773208191697
0.14,3.3,42.0,0.7,0.6592677816940404,0.7238480871564051
0.14,3.3,42.0,0.8,0.7493061070277331,0.8895328072390448
0.14,3.3,42.0,0.9,0.770866465383999,1.0391736863962413
0.14,3.3,42.0,1.0,0.7422829678056638,1.1668120295581144
0.14,3.3,47.0,0.3,0.3612480970720357,0.27336929497579704
0.14,3.3,47.0,0.4,0.11845919891270372,0.2896883685450617
0.14,3.3,47.0,0.5,0.27325391642895225,0.339771425305475
0.14,3.3,47.0,0.6,0.4827483145027203,0.441022366504014
0.14,3.3,47.0,0.7,0.6496855362127155,0.5860663154204027
0.14,3.3,47.0,0.8,0.7534432256128837,0.743925284334968
0.14,3.3,47.0,0.9,0.794491727314972,0.8902004283372331
0.14,3.3,47.0,1.0,0.7840842898882123,1.0204134867762464
0.14,3.3,52.0,0.3,0.4004606290527523,0.17821859870100268
0.14,3.3,52.0,0.4,0.13449079021330232,0.14481046694774108
0.14,3.3,52.0,0.5,0.24625757639759926,0.16615888067585996
0.14,3.3,52.0,0.6,0.4573875707146403,0.27566281097908363
0.14,3.3,52.0,0.7,0.6271180701647104,0.42820439156730533
0.14,3.3,52.0,0.8,0.7398992310561299,0.5830577292885528
0.14,3.3,52.0,0.9,0.7987954907684077,0.7247921409651077
0.14,3.3,52.0,1.0,0.807879931895379,0.8588372667389805
0.14,3.3,57.0,0.3,0.44731400963991724,0.20875173640552458
0.14,3.3,57.0,0.4,0.1643424638794723,0.1456383104897663
0.14,3.3,57.0,0.5,0.21260211853178693,0.09869420626044463
0.14,3.3,57.0,0.6,0.42480915758982324,0.18695772160242258
0.14,3.3,57.0,0.7,0.5976798839423654,0.3365807027131253
0.14,3.3,57.0,0.8,0.7189421174907737,0.4847750338590448
0.14,3.3,57.0,0.9,0.7928657205275751,0.6211706004374125
0.14,3.3,57.0,1.0,0.8215829397113112,0.7585913342022674
0.14,3.3,62.0,0.3,0.4553194517146945,0.19829320932168049
0.14,3.3,62.0,0.4,0.174790189811543,0.17286130863599522
0.14,3.3,62.0,0.5,0.19602768945525603,0.16097232013609383
0.14,3.3,62.0,0.6,0.4040091947145815,0.23055280747654847
0.14,3.3,62.0,0.7,0.5767237922221204,0.35828590857093934
0.14,3.3,62.0,0.8,0.7019457921689255,0.4947379927756083
0.14,3.3,62.0,0.9,0.786806651117956,0.6267613939271186
0.14,3.3,62.0,1.0,0.831136437864033,0.764801898279324
0.14,3.6,37.0,0.3,0.41368677788026353,0.5115987786692985
0.14,3.6,37.0,0.4,0.1456781604353967,0.5439081721735687
0.14,3.6,37.0,0.5,0.24534092772426777,0.5985441457115036
0.14,3.6,37.0,0.6,0.44715890931111163,0.697327993695714
0.14,3.6,37.0,0.7,0.5971525326602337,0.8458121721242988
0.14,3.6,37.0,0.8,0.6703379771108291,1.0097602947805062
0.14,3.6,37.0,0.9,0.6739986549420445,1.153170558178631
0.14,3.6,37.0,1.0,0.6363876594902366,1.2727329938672665
0.14,3.6,42.0,0.3,0.41389622488298744,0.47633960487677796
0.14,3.6,42.0,0.4,0.14704351963151716,0.5059807649992756
0.14,3.6,42.0,0.5,0.2317029891914343,0.5539736017726357
0.14,3.6,42.0,0.6,0.43530164104776986,0.6391159083963781
0.14,3.6,42.0,0.7,0.5995769287461432,0.7684598284023142
0.14,3.6,42.0,0.8,0.6967286980725219,0.9200988989857998
0.14,3.6,42.0,0.9,0.7244262388820927,1.0639246946274878
0.14,3.6,42.0,1.0,0.7025383396329486,1.1855093324726338
0.14,3.6,47.0,0.3,0.41778299664345525,0.36769296673352525
0.14,3.6,47.0,0.4,0.15132740286317445,0.39219484497546636
0.14,3.6,47.0,0.5,0.21828150580336728,0.4351736466965993
0.14,3.6,47.0,0.6,0.4222294097070824,0.5158816539778083
0.14,3.6,47.0,0.7,0.5899875773184758,0.6376690224229649
0.14,3.6,47.0,0.8,0.6994569728191973,0.779622174653228
0.14,3.6,47.0,0.9,0.7462687542361144,0.9173939036448497
0.14,3.6,47.0,1.0,0.7429943674101495,1.0410271930656332
0.14,3.6,52.0,0.3,0.44888658887087646,0.2259846235133204
0.14,3.6,52.0,0.4,0.1729803297451877,0.22792041138307592
0.14,3.6,52.0,0.5,0.19707985726563448,0.255243881021708
0.14,3.6,52.0,0.6,0.3997619901721521,0.337916996889837
0.14,3.6,52.0,0.7,0.5684891125492815,0.46623132279584645
0.14,3.6,52.0,0.8,0.6860389542173376,0.6070605794693421
0.14,3.6,52.0,0.9,0.7494688824963983,0.7403970009650194
0.14,3.6,52.0,1.0,0.765058439288834,0.8699398560098829
0.14,3.6,57.0,0.3,0.48898487360454634,0.19312880301203464
0.14,3.6,57.0,0.4,0.20648635593544787,0.16332430758929106
0.14,3.6,57.0,0.5,0.17173966708887525,0.1513144120641333
0.14,3.6,57.0,0.6,0.3701524697796066,0.2240847319654678
0.14,3.6,57.0,0.7,0.5409658607825591,0.35577477459629936
0.14,3.6,57.0,0.8,0.6659383970745166,0.49469379159040733
0.14,3.6,57.0,0.9,0.7442867998401688,0.6249227198566291
0.14,3.6,57.0,1.0,0.7786665926437837,0.7604032764375988
0.14,3.6,62.0,0.3,0.5032290884234952,0.22936855998698977
0.14,3.6,62.0,0.4,0.22223348439147,0.22874727181507706
0.14,3.6,62.0,0.5,0.1571335897867932,0.23494099073292612
0.14,3.6,62.0,0.6,0.3483235404365213,0.2909658287838241
0.14,3.6,62.0,0.7,0.5184810130126094,0.39778724274076843
0.14,3.6,62.0,0.8,0.6480740356139759,0.5206869711460133
0.14,3.6,62.0,0.9,0.7373013805022876,0.6440621616008925
0.14,3.6,62.0,1.0,0.7859213192506652,0.7773966768736081
0.14,3.9,37.0,0.3,0.47304850976462487,0.5748913123455384
0.14,3.9,37.0,0.4,0.18884083615773928,0.6069168176478849
0.14,3.9,37.0,0.5,0.169563410805099,0.6521495897232474
0.14,3.9,37.0,0.6,0.3606047807276461,0.736272600556794
0.14,3.9,37.0,0.7,0.5175799766189607,0.8726206064806282
0.14,3.9,37.0,0.8,0.6015717603235259,1.0265572406988013
0.14,3.9,37.0,0.9,0.6157537595451,1.1640536368484309
0.14,3.9,37.0,1.0,0.5820067691742737,1.2844343418292552
0.14,3.9,42.0,0.3,0.4492293960003574,0.5349416012140159
0.14,3.9,42.0,0.4,0.1766198777620405,0.5660653748370885
0.14,3.9,42.0,0.5,0.16751795917445783,0.6067670019661757
0.14,3.9,42.0,0.6,0.3604974540704678,0.6794181059923516
0.14,3.9,42.0,0.7,0.5283243954230606,0.7975103647041175
0.14,3.9,42.0,0.8,0.632652831307046,0.9380885274526527
0.14,3.9,42.0,0.9,0.66946195579187,1.0748533697701619
0.14,3.9,42.0,1.0,0.6495466376040755,1.1964590883965687
0.14,3.9,47.0,0.3,0.43762460649070384,0.42037245772590176
0.14,3.9,47.0,0.4,0.17216972022790955,0.4500902792384654
0.14,3.9,47.0,0.5,0.158915653099455,0.48806610114874704
0.14,3.9,47.0,0.6,0.35175193388157894,0.5569663337817504
0.14,3.9,47.0,0.7,0.5201370850245353,0.6677823043065555
0.14,3.9,47.0,0.8,0.6350319681646727,0.7986136648913241
0.14,3.9,47.0,0.9,0.6896518452965475,0.9290756977017829
0.14,3.9,47.0,1.0,0.6873480591739299,1.0504430459475274
0.14,3.9,52.0,0.3,0.47596107639652446,0.2644676135081345
0.14,3.9,52.0,0.4,0.20498313467905008,0.281994149927322
0.14,3.9,52.0,0.5,0.1443658461133585,0.30942884917669344
0.14,3.9,52.0,0.6,0.3326879288645984,0.3777840201199577
0.14,3.9,52.0,0.7,0.5007361247351898,0.49336751122241806
0.14,3.9,52.0,0.8,0.6219526592661785,0.6231942284014379
0.14,3.9,52.0,0.9,0.6923562022787452,0.7496162148701205
0.14,3.9,52.0,1.0,0.709666753833059,0.8748782567155363
0.14,3.9,57.0,0.3,0.5327125189790437,0.2061281438409295
0.14,3.9,57.0,0.4,0.2519678373542064,0.2016472271037951
0.14,3.9,57.0,0.5,0.12967385333537515,0.2036488906211727
0.14,3.9,57.0,0.6,0.30168797250476315,0.2612287454538163
0.14,3.9,57.0,0.7,0.469745402922655,0.3784144425431008
0.14,3.9,57.0,0.8,0.5975332261332899,0.5068280778918879
0.14,3.9,57.0,0.9,0.6823654794470599,0.6305716733311962
0.14,3.9,57.0,1.0,0.7197181911869103,0.7615227941389721
0.14,3.9,62.0,0.3,0.5374793933286942,0.27203185275221486
0.14,3.9,62.0,0.4,0.26594419670896663,0.28321797498059215
0.14,3.9,62.0,0.5,0.1215012697399757,0.2935550484070638
0.14,3.9,62.0,0.6,0.2809977840873354,0.33826483785184197
0.14,3.9,62.0,0.7,0.4482371593944623,0.4311998342919751
0.14,3.9,62.0,0.8,0.580142481341015,0.5419781818327992
0.14,3.9,62.0,0.9,0.6747840782286464,0.6567113174057851
0.14,3.9,62.0,1.0,0.7270099745655378,0.785441942980728
0.16,0.3,37.0,0.3,1.7573837406497619,3.3739468548240454
0.16,0.3,37.0,0.4,1.87112692458735,3.0620513504111013
0.16,0.3,37.0,0.5,1.9143808698344282,2.8257832620026475
0.16,0.3,37.0,0.6,1.9174400835372918,2.6474039473615045
0.16,0.3,37.0,0.7,1.8918413007430406,2.5217399951528323
0.16,0.3,37.0,0.8,1.832261222841636,2.43206443758397
0.16,0.3,37.0,0.9,1.7436939244989451,2.3584872878948224
0.16,0.3,37.0,1.0,1.6412907471646838,2.2952322749958696
0.16,0.3,42.0,0.3,1.7297390586496697,3.345466503582794
0.16,0.3,42.0,0.4,1.8457031628264855,3.0582612010904793
0.16,0.3,42.0,0.5,1.8922600637034035,2.841936575291627
0.16,0.3,42.0,0.6,1.898710809599521,2.674305520661152
0.16,0.3,42.0,0.7,1.887891448469538,2.54479550493792
0.16,0.3,42.0,0.8,1.8480756295130607,2.4486956566710383
0.16,0.3,42.0,0.9,1.776793562811668,2.3708633132232744
0.16,0.3,42.0,1.0,1.6807287893992993,2.3040775434814873
0.16,0.3,47.0,0.3,1.6524156600072426,3.4757560215485217
0.16,0.3,47.0,0.4,1.7754802668586867,3.1539407180750243
0.16,0.3,47.0,0.5,1.8300348081736728,2.9055708362285455
0.16,0.3,47.0,0.6,1.8492264425089688,2.709916780688118
0.16,0.3,47.0,0.7,1.8508061316212192,2.5574943335684797
0.16,0.3,47.0,0.8,1.8276598613037796,2.440876281187804
0.16,0.3,47.0,0.9,1.7752709762444807,2.3512836195287656
0.16,0.3,47.0,1.0,1.6952921331064237,2.2801239178902373
0.16,0.3,52.0,0.3,1.6711505255244035,3.3911455563671606
0.16,0.3,52.0,0.4,1.7827104284188173,3.1104137013406916
0.16,0.3,52.0,0.5,1.830702950043945,2.894553992022974
0.16,0.3,52.0,0.6,1.8453270909915622,2.72231014864133
0.16,0.3,52.0,0.7,1.845587148480565,2.577776420988077
0.16,0.3,52.0,0.8,1.8253759762403452,2.4581303387153715
0.16,0.3,52.0,0.9,1.7849087527231362,2.3608378222763013
0.16,0.3,52.0,1.0,1.7172321482382606,2.289429116676728
0.16,0.3,57.0,0.3,1.6557999827592536,3.5331584954050075
0.16,0.3,57.0,0.4,1.7635352623456186,3.214959991679238
0.16,0.3,57.0,0.5,1.808968375644819,2.96652272919971
0.16,0.3,57.0,0.6,1.8261873222317093,2.7660973200532
0.16,0.3,57.0,0.7,1.8278695423131355,2.602214110464657
0.16,0.3,57.0,0.8,1.8133060427843224,2.4671607092541095
0.16,0.3,57.0,0.9,1.7828992450669447,2.3583564920619087
0.16,0.3,57.0,1.0,1.7295977982102222,2.2745843866446305
0.16,0.3,62.0,0.3,1.6449901299503937,3.5015479753179446
0.16,0.3,62.0,0.4,1.7553680419136202,3.217666165741766
0.16,0.3,62.0,0.5,1.8031406208919374,2.998951828781617
0.16,0.3,62.0,0.6,1.8221674391354725,2.821907304927665
0.16,0.3,62.0,0.7,1.8231654350320299,2.668611623539263
0.16,0.3,62.0,0.8,1.8083503497485425,2.5350011988455248
0.16,0.3,62.0,0.9,1.7837100750712098,2.419131054417072
0.16,0.3,62.0,1.0,1.7405982912133544,2.3288929319111915
0.16,0.6,37.0,0.3,1.3506980788949032,2.552149802592014
0.16,0.6,37.0,0.4,1.542061401455715,2.33218237992233
0.16,0.6,37.0,0.5,1.6402464011268272,2.176895207773464
0.16,0.6,37.0,0.6,1.6809981653656967,2.0735666677246383
0.16,0.6,37.0,0.7,1.6815534142018969,2.018697959409706
0.16,0.6,37.0,0.8,1.6497724081452176,1.9959634430716635
0.16,0.6,37.0,0.9,1.5881572548893699,1.9807283363204449
0.16,0.6,37.0,1.0,1.4963835390500424,1.9669656539704599
0.16,0.6,42.0,0.3,1.3214775054975094,2.5562049568474086
0.16,0.6,42.0,0.4,1.5115119917715905,2.352829217826801
0.16,0.6,42.0,0.5,1.6140991942231304,2.205939079480251
0.16,0.6,42.0,0.6,1.6642763130451765,2.1010331417758894
0.16,0.6,42.0,0.7,1.678392720749954,2.030213154319656
0.16,0.6,42.0,0.8,1.662973667261826,1.9964790170931392
0.16,0.6,42.0,0.9,1.6186660363467607,1.9754255790644968
0.16,0.6,42.0,1.0,1.5426534960134088,1.9597432933513876
0.16,0.6,47.0,0.3,1.2867340788157537,2.644681788977359
0.16,0.6,47.0,0.4,1.4726147433896424,2.419559244341191
0.16,0.6,47.0,0.5,1.5768832449349082,2.2529746353248234
0.16,0.6,47.0,0.6,1.6339322336412285,2.130511031119466
0.16,0.6,47.0,0.7,1.659232027820218,2.0448457753908875
0.16,0.6,47.0,0.8,1.6580284062571886,1.9913608644077563
0.16,0.6,47.0,0.9,1.6293885804290413,1.959023197324635
0.16,0.6,47.0,1.0,1.5686898690422726,1.9386355692852524
0.16,0.6,52.0,0.3,1.2589507146466565,2.595142481689277
0.16,0.6,52.0,0.4,1.4379501619860788,2.4049165258090572
0.16,0.6,52.0,0.5,1.5405823840586863,2.2635305365210208
0.16,0.6,52.0,0.6,1.6008815106511882,2.155551801136823
0.16,0.6,52.0,0.7,1.633707419341241,2.072665290856394
0.16,0.6,52.0,0.8,1.6433236846003831,2.014443845523923
0.16,0.6,52.0,0.9,1.6276207959884395,1.9717601766304558
0.16,0.6,52.0,1.0,1.5808075218219424,1.950019701852685
0.16,0.6,57.0,0.3,1.2474500821214425,2.728270904224492
0.16,0.6,57.0,0.4,1.4182165554317263,2.5056637853565626
0.16,0.6,57.0,0.5,1.5165504672042251,2.337494061304644
0.16,0.6,57.0,0.6,1.5764650770024624,2.2079764748005064
0.16,0.6,57.0,0.7,1.6126728028897894,2.107602796374163
0.16,0.6,57.0,0.8,1.6290162748526338,2.0311398046745293
0.16,0.6,57.0,0.9,1.6228112108038562,1.9750803645360564
0.16,0.6,57.0,1.0,1.5877606299777252,1.9384588989182334
0.16,0.6,62.0,0.3,1.2563571783430711,2.75800801682873
0.16,0.6,62.0,0.4,1.419393065988251,2.556465892746128
0.16,0.6,62.0,0.5,1.5123200752661066,2.4039982797793344
0.16,0.6,62.0,0.6,1.569302487333709,2.2813757251703635
0.16,0.6,62.0,0.7,1.6053392027155653,2.180266235214735
0.16,0.6,62.0,0.8,1.6245090212276194,2.0989062058598495
0.16,0.6,62.0,0.9,1.6242796376062274,2.0328048266783867
0.16,0.6,62.0,1.0,1.5985414166568654,1.9884314087475692
0.16,0.9,37.0,0.3,0.9676020067228402,2.0557045270224865
0.16,0.9,37.0,0.4,1.2447448283636926,1.894034255251617
0.16,0.9,37.0,0.5,1.4065766796697816,1.7879822174430642
0.16,0.9,37.0,0.6,1.4920571083473813,1.7301836346166
0.16,0.9,37.0,0.7,1.523030004712521,1.719660206955831
0.16,0.9,37.0,0.8,1.5117794585311057,1.7383044964019776
0.16,0.9,37.0,0.9,1.4650051004781928,1.759634238064773
0.16,0.9,37.0,1.0,1.3862424140576919,1.7779426723743192
0.16,0.9,42.0,0.3,0.9320642813666734,2.012281872716401
0.16,0.9,42.0,0.4,1.2102706430308932,1.849592107671261
0.16,0.9,42.0,0.5,1.3789834273885255,1.7405588873605318
0.16,0.9,42.0,0.6,1.4756987043400291,1.6762135378340755
0.16,0.9,42.0,0.7,1.521263184731159,1.6543959463382631
