h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative Iu,RMSE Iu
0.14,0.3,62.0,0.4,1.078069725862899,0.6978622933581454,1.5463037975172387,0.38470733391329953
0.14,0.3,62.0,0.5,1.1254511687288211,0.7249472407592386,1.449944746605859,0.3555661334420261
0.14,0.6,37.0,0.3,0.8973289432738862,0.5931041365369211,0.7499284339236095,0.1850134987167322
0.14,0.6,37.0,0.4,1.041938703227057,0.6824793015465143,0.7905233028813848,0.18541265126978868
0.14,0.6,37.0,0.5,1.0862363056423245,0.7055328098828497,0.9304732064900813,0.20851667919517164
0.14,0.6,47.0,0.3,0.9423656735343682,0.6228806423670555,0.7624076195507922,0.18860804246787294
0.14,0.6,47.0,0.4,1.0958481688268111,0.7184185223162776,0.7885632345614821,0.1861807564949994
0.14,0.6,47.0,0.5,1.1520431069765615,0.7496313861872971,0.917906187565467,0.20675042046411293
0.14,0.6,57.0,0.3,0.8268480744768452,0.5485504911228051,0.8318934792138949,0.20695346179400945
0.14,0.6,57.0,0.4,1.00302271844428,0.65945943002582,0.8120050359960395,0.19568023001795862
0.14,0.6,57.0,0.5,1.082658848659656,0.7066131105819479,0.8976509158641193,0.20646986032488682
0.14,0.6,62.0,0.3,0.7084439550212884,0.47201961860581826,0.8813157782167658,0.21958976110904563
0.14,0.6,62.0,0.4,0.8995143643697918,0.5929872791253404,0.8358467303381044,0.20358885975870547
0.14,0.6,62.0,0.5,0.9945674860482235,0.6505890375381717,0.8929460792735416,0.20834711128698147
0.16,0.3,37.0,0.3,1.0113774367702637,0.6621459367173178,1.8879057202374068,0.4715519634064359
0.16,0.3,37.0,0.4,1.100731251834907,0.7143572636738419,1.7051265534685451,0.4239805315837776
0.16,0.3,37.0,0.5,1.1361997001503472,0.732563354263186,1.6087283652152031,0.3939768992002803
0.16,0.3,47.0,0.3,1.1917758320046319,0.7780325346739353,1.7643556431382887,0.44063462153452543
0.16,0.3,47.0,0.4,1.2580213984698483,0.8149172032904938,1.5995068019489773,0.39683227758600126
0.16,0.3,47.0,0.5,1.2842333071080656,0.8273561350406347,1.522051065253362,0.3709322918758506
0.16,0.3,57.0,0.3,0.9708677293260881,0.6349217940018819,1.9692717022041846,0.49177513347492036
0.16,0.3,57.0,0.4,1.0616747619786147,0.6883988353292161,1.7656354448780656,0.4405928796723076
0.16,0.3,57.0,0.5,1.1175932330263771,0.7210607469764843,1.637218216275621,0.4046968596799963
0.16,0.3,62.0,0.3,0.6930824833129818,0.455587468666125,2.2043351556969704,0.5497059479549294
0.16,0.3,62.0,0.4,0.812132488231906,0.5281422329207609,1.9773409480898723,0.49419312630696827
0.16,0.3,62.0,0.5,0.895420332089383,0.5791551361645019,1.8211021190328138,0.4529106644723709
0.16,0.6,37.0,0.3,0.8605720957281443,0.5705528333888256,0.9786969927962578,0.24381461896169143
0.16,0.6,37.0,0.4,1.0262261765535696,0.6741188116166662,0.9320800433516028,0.2268240424456502
0.16,0.6,37.0,0.5,1.0890486236943975,0.7096169266102381,0.9903661017440103,0.2312441187663628
0.16,0.6,47.0,0.3,0.9022271763607659,0.5982145585719307,1.0027526383399734,0.2499236080898008
0.16,0.6,47.0,0.4,1.0784025229786753,0.7090663127895888,0.9447319079156109,0.2309085236174202
0.16,0.6,47.0,0.5,1.154575191191335,0.7537358918602639,0.9909993483835662,0.23284029388315391
0.16,0.6,57.0,0.3,0.7767031112288665,0.5173988000395802,1.0899511381574474,0.2716840352501981
0.16,0.6,57.0,0.4,0.9771576026955873,0.6446989184604701,1.0016639652507693,0.24727620857890042
0.16,0.6,57.0,0.5,1.0787440245014273,0.7066500095512165,1.00944738543985,0.24154767181145292
0.16,0.6,62.0,0.3,0.651412038161915,0.4363670887485501,1.1467723594535555,0.2856619685841997
0.16,0.6,62.0,0.4,0.8670692379763371,0.5739462970893265,1.0427446181946673,0.25852775053158555
0.16,0.6,62.0,0.5,0.9850610138126215,0.6470116792087865,1.0279436605913543,0.2484931504217603
