h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative uu,RMSE uu
0.12,2.7,82.0,0.5,2.8141776102036364,2.4313291988720427,11.92706980271997,0.10775903284964947
0.12,2.7,82.0,0.6,3.221647761162838,2.7619900776714084,12.402257752359708,0.11205227458646805
0.12,2.7,82.0,0.7,3.4925659473723725,2.9697579377572816,12.062056886577526,0.10897861803228732
0.12,2.7,92.0,0.1,0.29360026507765397,0.2401199639375975,2.9802299677810624,0.026925867317754083
0.12,2.7,92.0,0.2,0.644848868763676,0.58163049224108,6.309846438692381,0.05700838184985175
0.12,2.7,92.0,0.3,1.408630932493897,1.2467749883970327,8.961723523267723,0.08096763710673123
0.12,2.7,92.0,0.4,2.144112797426611,1.8720158438388492,11.225790703183646,0.10142309629744838
0.12,2.7,92.0,0.5,2.7357707945342673,2.365055710713798,12.632853673196985,0.11413566923574164
0.12,2.7,92.0,0.6,3.1560983548366464,2.7080664094090405,13.211418741518543,0.11936290553385608
0.12,2.7,92.0,0.7,3.425721095078241,2.915155850420045,12.923126673561965,0.11675823607731095
0.12,3.6,52.0,0.1,0.3029192366292825,0.24402682583472507,0.9718152277233175,0.00878018413409006
0.12,3.6,52.0,0.2,0.4231433286484757,0.37800526330030493,3.470281693117697,0.03135340072218969
0.12,3.6,52.0,0.3,1.0721980548188028,0.9582189690120188,5.46904137965967,0.04941185215101531
0.12,3.6,52.0,0.4,1.7525221254710097,1.5419155566518674,7.1675208603141956,0.06475732335036785
0.12,3.6,52.0,0.5,2.322759240753851,2.0206672246339954,7.847838697731613,0.07090387848948068
0.12,3.6,52.0,0.6,2.73703989709541,2.3605849631864055,7.721163704179781,0.06975939161909546
0.12,3.6,52.0,0.7,2.9791743661115806,2.5459927136847025,7.184319951216763,0.06490910025939552
0.12,3.6,62.0,0.1,0.28464367539892044,0.22915225462489108,1.0653594945990803,0.009625340563447327
0.12,3.6,62.0,0.2,0.41721677006953234,0.3735701016088518,3.40965240437045,0.030805625482685714
0.12,3.6,62.0,0.3,1.1032209443529561,0.9859902665326634,5.449154175600227,0.04923217466853421
0.12,3.6,62.0,0.4,1.7985378409328447,1.5819517591038366,7.322682517067691,0.06615918234370526
0.12,3.6,62.0,0.5,2.37874184986728,2.0687399760134446,8.389932411374481,0.07580160234473207
0.12,3.6,62.0,0.6,2.8261941320042996,2.437990749899071,8.642150660614178,0.07808035102774084
0.12,3.6,62.0,0.7,3.1308000509548863,2.6786848634128972,8.195645797299427,0.07404625606315114
0.12,3.6,72.0,0.1,0.2926376864952055,0.23538503867061508,1.1237743449452824,0.01015310873127747
0.12,3.6,72.0,0.2,0.38509274680040695,0.34238967914076834,3.8227589113016456,0.03453797201767881
0.12,3.6,72.0,0.3,1.0457662438130377,0.9367472448620563,6.245596527117511,0.05642789490322513
0.12,3.6,72.0,0.4,1.7611758030017994,1.5523129637404147,8.44875832230017,0.0763330843744932
0.12,3.6,72.0,0.5,2.3882916817596844,2.0815274579346554,9.844557796490365,0.08894389355718814
0.12,3.6,72.0,0.6,2.8520073467167726,2.4647117016837834,10.50873296717661,0.09494460246723231
0.12,3.6,72.0,0.7,3.160786571715534,2.7083860128280315,10.284776624615459,0.09292119527048474
0.12,3.6,82.0,0.1,0.2921332629160743,0.23504810814236027,2.1627247879926954,0.01953984803718582
0.12,3.6,82.0,0.2,0.3914623936936986,0.3484127037566535,4.84380652525511,0.04376296232904396
0.12,3.6,82.0,0.3,1.0406348210445624,0.9315488663405214,7.189003949595306,0.06495141938249029
0.12,3.6,82.0,0.4,1.7284456476333707,1.5226029962941356,9.378798818008201,0.08473584095982405
0.12,3.6,82.0,0.5,2.3130843703825112,2.014424127731162,10.886484116829212,0.09835751940472895
0.12,3.6,82.0,0.6,2.7492084832248493,2.3738460824664,11.572780923458877,0.10455809350662197
0.12,3.6,82.0,0.7,3.0587114798058863,2.6195400481506823,11.415539605781968,0.103137445133037
0.12,3.6,92.0,0.1,0.2775234405630815,0.22387040263464042,2.2964010065815406,0.020747589776640322
0.12,3.6,92.0,0.2,0.3993537324962631,0.35569072398206386,5.287277737136697,0.04776964877252597
0.12,3.6,92.0,0.3,0.9902580467979575,0.8843462246534963,7.643399912800997,0.0690568090830405
0.12,3.6,92.0,0.4,1.6559945330397954,1.457589950328152,9.880039772132907,0.08926446712991623
0.12,3.6,92.0,0.5,2.246103304155317,1.9560969402447044,11.462058286224599,0.10355773344331391
0.12,3.6,92.0,0.6,2.6941552854992064,2.327276336515206,12.380836845413546,0.11185874036109156
0.12,3.6,92.0,0.7,2.999239550447265,2.5696196971268304,12.32743521123847,0.11137626574272515
0.12,5.0,52.0,0.1,0.3457664256110964,0.2791707499471357,0.9183220600333182,0.00829688252609378
0.12,5.0,52.0,0.2,0.2986287438678365,0.23825879104010872,2.0695192759788963,0.018697752199985897
0.12,5.0,52.0,0.3,0.6371018261247933,0.574904504894973,3.306190981492059,0.029870869247413123
0.12,5.0,52.0,0.4,1.1601740191221805,1.0339604005068288,4.483059983337947,0.04050367910995994
0.12,5.0,52.0,0.5,1.6719714052391514,1.471400924032483,5.16940756392211,0.04670471194583548
0.12,5.0,52.0,0.6,2.0938444189157814,1.8246447382653908,5.309220890329367,0.047967901403291546
0.12,5.0,52.0,0.7,2.3962911949161265,2.070263754202182,4.970346876826624,0.044906232732197904
0.12,5.0,62.0,0.1,0.3461212802654073,0.27981843765727443,0.7011849879659211,0.006335086270281533
0.12,5.0,62.0,0.2,0.2988641065821017,0.23923949461386435,2.283978497074249,0.020635354530916677
0.12,5.0,62.0,0.3,0.6912242580665007,0.6254321884930963,3.7919366589199086,0.03425949824651447
0.12,5.0,62.0,0.4,1.2454198319212897,1.1095279501051687,5.317439659744745,0.04804215657728352
0.12,5.0,62.0,0.5,1.771987833238569,1.5579940393679852,6.3904832228519215,0.05773692138360684
0.12,5.0,62.0,0.6,2.210565671898488,1.9247541506037789,6.906958012523089,0.06240318264867456
0.12,5.0,62.0,0.7,2.5426879531203164,2.1956401006674966,6.688578813338788,0.06043016398710735
0.12,5.0,72.0,0.1,0.32556135216343907,0.2627022525551439,0.7195882441124848,0.006501356537534084
0.12,5.0,72.0,0.2,0.28386887344213074,0.22366959867800468,2.761169723738011,0.02494669553253454
0.12,5.0,72.0,0.3,0.6433133235273686,0.5823040497431594,4.719826258749839,0.04264282185598301
0.12,5.0,72.0,0.4,1.2046010936135145,1.0747461622177894,6.893779485683287,0.06228411691583913
0.12,5.0,72.0,0.5,1.7528756344396952,1.5434739331761735,8.539462350988389,0.07715257973828994
0.12,5.0,72.0,0.6,2.210030903537302,1.9269804518154159,9.522740648974947,0.08603633074886234
0.12,5.0,72.0,0.7,2.5549106691590318,2.2090588470156267,9.559574522853875,0.08636911849060876
0.12,5.0,82.0,0.1,0.3529287771287588,0.28559556122869817,1.9632994559417896,0.017738074318830864
0.12,5.0,82.0,0.2,0.2996359010900129,0.2357655099911577,3.9288792375585535,0.03549675098957062
0.12,5.0,82.0,0.3,0.6418536346671597,0.5807065539755983,5.75098694999591,0.05195918208856187
0.12,5.0,82.0,0.4,1.1596148518188698,1.034723371235847,7.76512880942551,0.07015660881483389
0.12,5.0,82.0,0.5,1.6815353095742431,1.4810781825789252,9.225448429339274,0.0833503464634044
0.12,5.0,82.0,0.6,2.1192937950310027,1.8482744779502622,10.129522890246031,0.09151850437165805
0.12,5.0,82.0,0.7,2.4454321601630693,2.1147180190884383,10.188840492452652,0.09205442874792756
0.12,5.0,92.0,0.1,0.3519527874140708,0.2844508450329406,2.285983534769803,0.02065346970308166
0.12,5.0,92.0,0.2,0.2987620969013539,0.2338196094088624,4.486817212878771,0.04053762503533894
0.12,5.0,92.0,0.3,0.6052534467263805,0.5463956810906102,6.4044581151207245,0.057863182141695196
0.12,5.0,92.0,0.4,1.1232451807647246,1.0028963555091341,8.660025166235014,0.07824184412455559
0.12,5.0,92.0,0.5,1.6555819488521528,1.4596229900558624,10.440488819130897,0.09432802827820749
0.12,5.0,92.0,0.6,2.091228912333404,1.8252394996490684,11.538853372599295,0.10425156389557265
0.12,5.0,92.0,0.7,2.3997411468244305,2.076081473331057,11.688228756018143,0.10560114490037985
0.12,7.0,52.0,0.1,0.360566412737786,0.29319445262829263,1.4609691219360474,0.01319960578809789
0.12,7.0,52.0,0.2,0.33077365280659754,0.24780361429030273,1.1683527735063455,0.01055586719812252
0.12,7.0,52.0,0.3,0.3704218670388652,0.3191222421917203,1.314512285783969,0.01187639335796954
0.12,7.0,52.0,0.4,0.7110506242276529,0.6400875756302931,1.96497814100167,0.01775324095082883
0.12,7.0,52.0,0.5,1.132806194752039,1.010937268094999,2.54517798978504,0.022995247210417475
0.12,7.0,52.0,0.6,1.520898702913389,1.3425779824453472,2.8588968138891158,0.02582964305376829
0.12,7.0,52.0,0.7,1.835986392281803,1.6058099607385008,2.7051988274271572,0.024441008070823687
0.12,7.0,62.0,0.1,0.3574595015182795,0.2908279619328117,1.016421945606029,0.009183198190110925
0.12,7.0,62.0,0.2,0.31880863546664573,0.23957515601829116,1.196713553175995,0.010812101984923755
0.12,7.0,62.0,0.3,0.4173475874752009,0.36940362342435334,2.0578548303008852,0.01859236593112184
0.12,7.0,62.0,0.4,0.8230502103074421,0.7411786764093833,3.3555440829372944,0.030316766065980945
0.12,7.0,62.0,0.5,1.2561375511655506,1.1173176672467051,4.249770784168054,0.03839595115224446
0.12,7.0,62.0,0.6,1.6517383280850546,1.4530794507059932,4.836077075230891,0.04369312807194256
0.12,7.0,62.0,0.7,1.9626960488943292,1.7110147308964698,4.818103276769407,0.04353073788131901
0.12,7.0,72.0,0.1,0.33489175174563074,0.27167455289953113,0.5847425667228303,0.005283048938114212
0.12,7.0,72.0,0.2,0.30465357420939126,0.22821489887282442,2.1724593786389397,0.01962779839637524
0.12,7.0,72.0,0.3,0.39345468726288146,0.3468417982396865,3.597281238616713,0.03250081986382982
0.12,7.0,72.0,0.4,0.7769424362921115,0.6995746728895341,5.3871129107770805,0.048671642467021756
0.12,7.0,72.0,0.5,1.206994803714668,1.0743491229186541,6.817717262045955,0.06159690775289086
0.12,7.0,72.0,0.6,1.6146841350010768,1.421883076838752,7.772440915301504,0.07022267243903701
0.12,7.0,72.0,0.7,1.939854296652954,1.693028368210057,7.966817339634083,0.07197883014091239
0.12,7.0,82.0,0.1,0.337961794531621,0.2742555466210769,1.6127225815567783,0.014570672304082311
0.12,7.0,82.0,0.2,0.30945531432597156,0.23169244331922442,3.1608127360656098,0.028557401699754386
0.12,7.0,82.0,0.3,0.37167632795958977,0.32368347313608103,4.460523018170771,0.0403000614897103
0.12,7.0,82.0,0.4,0.7033518202093737,0.6326169668119943,5.975186905914491,0.053984790290268765
0.12,7.0,82.0,0.5,1.1072721777363346,0.9869527245423816,7.2456427304951765,0.06546314106707045
0.12,7.0,82.0,0.6,1.5161395012967005,1.337754402929325,8.113271118290088,0.0733020149470874
0.12,7.0,82.0,0.7,1.8452988269456074,1.6138195996304383,8.316408155724124,0.07513732328785376
0.12,7.0,92.0,0.1,0.34705667560983366,0.28158259343645115,1.7555046352967643,0.01586068370451855
0.12,7.0,92.0,0.2,0.32141274013455784,0.24024069751381102,3.492145660984296,0.03155093792709673
0.12,7.0,92.0,0.3,0.3711157887467434,0.32152801197585396,4.932183036213517,0.044561428968799235
0.12,7.0,92.0,0.4,0.735353348030929,0.6625001461807976,6.763969556457983,0.06111130643858258
0.12,7.0,92.0,0.5,1.1445994185115662,1.020589556936426,8.404984257811138,0.07593759319927088
0.12,7.0,92.0,0.6,1.5053351837391609,1.3272499461244869,9.535087030516781,0.08614787819145693
0.12,7.0,92.0,0.7,1.7912080062571905,1.5645104810525716,9.817654877128469,0.08870083028857133
0.12,9.0,52.0,0.1,0.3808431291326226,0.30821426055734014,2.10819607463086,0.01904719045140837
0.12,9.0,52.0,0.2,0.360273691277968,0.26784018907186297,1.7710201574683786,0.016000863789906263
0.12,9.0,52.0,0.3,0.31733574354977667,0.24020935329857532,1.4739885804626645,0.01331723436596824
0.12,9.0,52.0,0.4,0.5091107985378905,0.44872262100971,1.4578489554770786,0.013171415618549983
0.12,9.0,52.0,0.5,0.8324871903423374,0.7457081167843805,1.6956283057549895,0.015319711322472366
0.12,9.0,52.0,0.6,1.148660397510338,1.0218564645933235,1.8919362398090591,0.01709331988386061
0.12,9.0,52.0,0.7,1.4610857836207762,1.2880965957708794,1.7891675235471896,0.016164822134224432
0.12,9.0,62.0,0.1,0.3648023981907395,0.2949818103064156,1.3784941895525022,0.012454458899969148
0.12,9.0,62.0,0.2,0.3475682288331943,0.2582502655937999,1.083154464327608,0.00978611506709764
0.12,9.0,62.0,0.3,0.3201048988532029,0.25370598767669816,1.1965758736599765,0.010810858074077691
0.12,9.0,62.0,0.4,0.5824342896675635,0.5206736836594608,2.1382675147897667,0.01931888076273537
0.12,9.0,62.0,0.5,0.935365183351362,0.8373439858842366,3.0031738673908634,0.02713316152099483
0.12,9.0,62.0,0.6,1.2621595334047724,1.1191874031922806,3.620719948757843,0.03271258459547209
0.12,9.0,62.0,0.7,1.555174558926866,1.366171218112357,3.645945240317697,0.032940490784234416
0.12,9.0,72.0,0.1,0.37092879100643766,0.30029916020859715,0.5273650112110337,0.004764652551449462
0.12,9.0,72.0,0.2,0.37253420810775906,0.2787323945260628,1.8308230426352667,0.016541172614604586
0.12,9.0,72.0,0.3,0.3197367271437421,0.24280401522834338,2.7880987575131218,0.02518999474040198
0.12,9.0,72.0,0.4,0.5332679454999834,0.473986258354822,4.107144148407267,0.03710734392663095
0.12,9.0,72.0,0.5,0.8812579953271209,0.7912869786278763,5.371859802184982,0.0485338332433799
0.12,9.0,72.0,0.6,1.2140130541589167,1.0804631648094467,6.229491709857906,0.05628239063764938
0.12,9.0,72.0,0.7,1.516860639731286,1.3368447922051043,6.4713188309080785,0.05846725725721414
0.12,9.0,82.0,0.1,0.36956951753647926,0.29903590159367566,1.4806093875981945,0.013377052224453992
0.12,9.0,82.0,0.2,0.37057441457955614,0.2770321948814711,2.341704424569535,0.021156898398784575
0.12,9.0,82.0,0.3,0.31739717094033776,0.23653074434821603,3.1549590852646103,0.028504514967355832
0.12,9.0,82.0,0.4,0.48995244010708594,0.4309325151446125,4.401697194827609,0.03976858025124233
0.12,9.0,82.0,0.5,0.8046460169899733,0.7220587180499431,5.473585119658965,0.04945290406367643
0.12,9.0,82.0,0.6,1.125887825647839,1.0037346157212415,6.287491946936456,0.05680641284561949
0.12,9.0,82.0,0.7,1.431823795491503,1.2643562036653953,6.541957086299978,0.05910546179605918
0.12,9.0,92.0,0.1,0.3739564843825084,0.30236396217484607,1.586581660934838,0.014334493563569087
0.12,9.0,92.0,0.2,0.34667526402527293,0.2570857857397098,2.880976559877875,0.026029129777051498
0.12,9.0,92.0,0.3,0.3141286561117888,0.24205922971032623,3.978197119688661,0.03594232960765847
0.12,9.0,92.0,0.4,0.5189757936420777,0.45847085459036624,5.409432195350938,0.048873293380394166
0.12,9.0,92.0,0.5,0.8267930010403659,0.7392272264849351,6.6697571117942624,0.06026011313735377
0.12,9.0,92.0,0.6,1.1194955174706678,0.9941132231084593,7.579372772087435,0.06847833483299055
0.12,9.0,92.0,0.7,1.3871536240852578,1.22056784501866,7.848905116916486,0.07091351340416427
0.12,11.0,52.0,0.1,0.40339013092240894,0.32727192214769235,2.4925876469882273,0.022520102470699115
0.12,11.0,52.0,0.2,0.4189337410912916,0.31606475348763796,2.305246914297762,0.020827511037766828
0.12,11.0,52.0,0.3,0.35665019924034563,0.2576277499242697,2.002406853079996,0.01809140295382546
0.12,11.0,52.0,0.4,0.416269536939134,0.3455287502664028,1.7698132763325682,0.015989959825553696
0.12,11.0,52.0,0.5,0.6284952970979809,0.5584602970280359,1.7111047230825447,0.015459538102291713
0.12,11.0,52.0,0.6,0.896429100452345,0.8032181761645111,1.7245211966486347,0.015580753643044652
0.12,11.0,52.0,0.7,1.1923820979734585,1.0594778994194123,1.6152142207534617,0.014593183837466954
0.12,11.0,62.0,0.1,0.3854322402273069,0.31254201272203885,1.670790168470958,0.015095303006281943
0.12,11.0,62.0,0.2,0.4101054056876843,0.3099692846443902,1.3208600763917477,0.011933744558888166
0.12,11.0,62.0,0.3,0.3397738413189638,0.2501766027457322,1.14132564514396,0.01031168172246027
0.12,11.0,62.0,0.4,0.44781464158948076,0.38459470553259056,1.6286870821837138,0.014714908832914724
0.12,11.0,62.0,0.5,0.6856227872643299,0.6126062893089292,2.3084397586390084,0.020856357839533154
0.12,11.0,62.0,0.6,0.9656916851061301,0.8635050441862049,2.8570736803469186,0.02581317135447312
0.12,11.0,62.0,0.7,1.2376323977124222,1.0964146505411847,2.8899894844158567,0.026110560006556666
0.12,11.0,72.0,0.1,0.40722444604169905,0.33115545664988627,0.21540886586294536,0.001946182208754853
0.12,11.0,72.0,0.2,0.45435790046806723,0.34707676752221867,1.12656547051731,0.010178326072768591
0.12,11.0,72.0,0.3,0.3780307927805154,0.27500198637150214,1.877554939135189,0.01696338729544037
0.12,11.0,72.0,0.4,0.42872378756695784,0.3569804647918602,3.0123521875796566,0.027216086071876828
0.12,11.0,72.0,0.5,0.653296091262539,0.5827986970717945,4.076850263991935,0.036833643869546455
0.12,11.0,72.0,0.6,0.9282197557106332,0.8330840890295961,4.878040601941275,0.04407226134843601
0.12,11.0,72.0,0.7,1.1885690801273356,1.0563644911134986,5.143347457925087,0.046469263351616795
0.12,11.0,82.0,0.1,0.403548312543937,0.3278845448342989,0.7159476502727812,0.006468464395737831
0.12,11.0,82.0,0.2,0.43886735936572274,0.3336982555888969,1.3549259977328896,0.012241524323538876
0.12,11.0,82.0,0.3,0.3673973458424824,0.2666925014779557,2.13121677334596,0.019255178521411665
0.12,11.0,82.0,0.4,0.40943776004217525,0.3353810049626473,3.2421842842563193,0.02929257970068382
0.12,11.0,82.0,0.5,0.5907181305287403,0.521993482855279,4.18437455103721,0.0378051073866967
0.12,11.0,82.0,0.6,0.8444118401819222,0.757213447246814,4.934731559622348,0.04458445444129773
0.12,11.0,82.0,0.7,1.1123614278621368,0.9893233741289013,5.164079017659897,0.04665656944300719
0.12,11.0,92.0,0.1,0.41566278982566657,0.3376483052723174,1.2972202992719009,0.011720163221531108
0.12,11.0,92.0,0.2,0.43928620093303444,0.3328474779347899,2.3339130906853964,0.021086505031608003
0.12,11.0,92.0,0.3,0.3760750269232321,0.27132765711308693,3.090777700001541,0.027924647144219435
0.12,11.0,92.0,0.4,0.41458731527910214,0.339198540043189,4.170590534470667,0.03768057115788588
0.12,11.0,92.0,0.5,0.6085350824620015,0.5387751092190157,5.089259801395131,0.04598059063877303
0.12,11.0,92.0,0.6,0.8388552934590621,0.751683142917767,5.8667928490199825,0.05300546855150119
0.12,11.0,92.0,0.7,1.0787598891486174,0.9583510262010376,6.135703748768308,0.05543503247280902
0.12,13.0,52.0,0.1,0.3732110384727636,0.30212505398915,2.4301267109360105,0.02195577861151153
0.12,13.0,52.0,0.2,0.4050383331004758,0.30641452516660184,2.4185882364818556,0.0218515304710792
0.12,13.0,52.0,0.3,0.3646462270360589,0.2622698787788536,2.2443691107292563,0.020277490509417347
0.12,13.0,52.0,0.4,0.3682334069975566,0.2872908063893867,1.9663644709946932,0.017765766204871074
0.12,13.0,52.0,0.5,0.5229868330394527,0.4578661600343236,1.7741629303422348,0.016029258204540743
0.12,13.0,52.0,0.6,0.7494105192087674,0.673274815751025,1.6941674207408668,0.015306512476583956
0.12,13.0,52.0,0.7,1.0124697270870489,0.903033296534773,1.5799287499585133,0.014274385652380364
0.12,13.0,62.0,0.1,0.3688575376515216,0.29877925703750796,1.696697984109053,0.015329375683191357
0.12,13.0,62.0,0.2,0.4089990696455172,0.3104324772589626,1.470686336044659,0.01328739915324598
0.12,13.0,62.0,0.3,0.35555083103014173,0.25657412357967224,1.2171344406742175,0.010996601205867202
0.12,13.0,62.0,0.4,0.38247045450821887,0.3090714165932506,1.2608160508562147,0.011391257072260637
0.12,13.0,62.0,0.5,0.5562013208191362,0.4910809735004406,1.700749461161905,0.015365980084444071
0.12,13.0,62.0,0.6,0.7675964809493463,0.6884749850026235,2.171630283271117,0.0196203076617309
0.12,13.0,62.0,0.7,0.9963385314088082,0.8862542672569039,2.2128500442079218,0.019992721141849114
0.12,13.0,72.0,0.1,0.37670120044030553,0.30554277906420424,0.15009661446404937,0.0013560972037712166
0.12,13.0,72.0,0.2,0.4394536247334844,0.3366772673914289,0.6738218912511733,0.006087865378098927
0.12,13.0,72.0,0.3,0.3931079946452694,0.2857307786190302,1.1160407576479496,0.010083237094622102
0.12,13.0,72.0,0.4,0.380019887868225,0.2950199016871189,2.0234187378601196,0.018281241733987375
0.12,13.0,72.0,0.5,0.5186720591280503,0.4525357584601994,2.95293981012853,0.0266793054175059
0.12,13.0,72.0,0.6,0.7217427442466556,0.6486105698357467,3.688074138587469,0.03332111816444281
0.12,13.0,72.0,0.7,0.9534413961300745,0.8507046298153162,3.9340263059008187,0.035543253870474946
0.12,13.0,82.0,0.1,0.3764177166494516,0.3051002914916063,0.23098446236186015,0.002086905055400446
0.12,13.0,82.0,0.2,0.4136083370476121,0.31384328378091303,0.6487447754398473,0.005861297931845626
0.12,13.0,82.0,0.3,0.36635330767997554,0.2640398820044296,1.2628358552548906,0.011409505659059146
0.12,13.0,82.0,0.4,0.36434145290850006,0.27885011680552096,2.1875911421638703,0.019764511288118715
0.12,13.0,82.0,0.5,0.4758896253486396,0.40852295513625136,3.0335706669930707,0.027407791399165864
0.12,13.0,82.0,0.6,0.6642233067014045,0.5948025777958196,3.727741457865367,0.03367950560006843
0.12,13.0,82.0,0.7,0.8992085821439887,0.8015507945072468,3.9818573631615686,0.03597539928052522
0.12,13.0,92.0,0.1,0.4145327765352913,0.33711096146123376,1.1691280584823887,0.010562871765093546
0.12,13.0,92.0,0.2,0.4644135589443938,0.35522404525799484,1.766835588269006,0.01596305692390519
0.12,13.0,92.0,0.3,0.42601444580551323,0.3100409967610726,2.2809805269287824,0.020608268384131996
0.12,13.0,92.0,0.4,0.3916417508551723,0.2910772595496615,3.151493785837742,0.028473206580555865
0.12,13.0,92.0,0.5,0.48460952555265996,0.4111260211323937,3.9739607719619663,0.03590405493153146
0.12,13.0,92.0,0.6,0.657673981063564,0.5886697440262884,4.647729564274456,0.04199144056981394
0.12,13.0,92.0,0.7,0.8816678327826514,0.7866180811821936,4.8884163382072385,0.0441660043484869
0.16,0.3,52.0,0.1,2.665436744446897,2.388023351125092,3.478929112111523,0.03143152867170566
0.16,0.3,52.0,0.2,5.497325520264866,4.779201479831494,12.36018145878481,0.11167212248066793
0.16,0.3,52.0,0.3,5.900975816481976,5.013943005415856,15.986017721355744,0.14443093209514074
0.16,0.3,52.0,0.4,5.961371486858246,4.981440396156462,16.81508884778234,0.15192144772261915
0.16,0.3,52.0,0.5,5.929090190795551,4.898202414208539,16.619711995510247,0.15015625132565935
0.16,0.3,52.0,0.6,5.882702008740292,4.8359457952208444,16.01358951287117,0.14468003850910316
0.16,0.3,52.0,0.7,5.8266558625433325,4.744750315422233,15.02039369831727,0.13570668443497497
0.16,0.3,62.0,0.1,2.6218804433496388,2.348938687078356,2.5036615441267234,0.022620153234655296
0.16,0.3,62.0,0.2,5.465472021060293,4.752355810810857,10.346959374434807,0.0934830057647049
0.16,0.3,62.0,0.3,5.892279984867398,5.0084965832721275,13.598665378284325,0.12286161257107353
0.16,0.3,62.0,0.4,5.958531829950727,4.981029658070827,14.699071380720854,0.132803592330215
0.16,0.3,62.0,0.5,5.940797585098437,4.911196938998411,15.056185124360315,0.13603005383907027
0.16,0.3,62.0,0.6,5.886327525070144,4.8406295717636825,15.002765259411866,0.1355474145087889
0.16,0.3,62.0,0.7,5.851152491491388,4.769303535434263,14.389578804356859,0.13000737991134204
0.16,0.3,72.0,0.1,2.5808047733245894,2.3120043886253527,2.5400610272070487,0.02294901632993697
0.16,0.3,72.0,0.2,5.359302500529872,4.658058214575161,10.130780390551699,0.09152986567154045
0.16,0.3,72.0,0.3,5.807716687213565,4.936019202739976,13.412986027748687,0.12118403144135562
0.16,0.3,72.0,0.4,5.910251513051714,4.94307752592477,14.641012844569948,0.1322790434001114
0.16,0.3,72.0,0.5,5.913245159193232,4.892464684768499,15.136413406049368,0.13675490262297108
0.16,0.3,72.0,0.6,5.883998287421083,4.845130066909044,15.274824955298085,0.13800542726389017
0.16,0.3,72.0,0.7,5.852388588276449,4.776526610859672,14.836028531511545,0.13404097673016901
0.16,0.3,82.0,0.1,2.677027049558508,2.3956666655960133,2.875064202816706,0.025975712643647272
0.16,0.3,82.0,0.2,5.350572306712019,4.644883817016595,11.05690703747899,0.09989726130348471
0.16,0.3,82.0,0.3,5.754375239345413,4.8839320502767976,14.48613215165754,0.13087972286695587
0.16,0.3,82.0,0.4,5.85723444463333,4.893187037454206,15.75548638910421,0.14234812099267694
0.16,0.3,82.0,0.5,5.85771744958341,4.841350339533329,16.272859347231343,0.14702249705590983
0.16,0.3,82.0,0.6,5.811735490363996,4.778806152443228,16.43774490128018,0.14851220979584276
0.16,0.3,82.0,0.7,5.759917604049694,4.691292713623037,16.03024566945473,0.14483052403103974
0.16,0.3,92.0,0.1,2.689495797056951,2.4064571493079727,2.693215265748401,0.024332738643549734
0.16,0.3,92.0,0.2,5.414740813397358,4.703178301759013,10.441967603802611,0.09434138884443648
0.16,0.3,92.0,0.3,5.883041997400431,5.000505552358662,13.736205678084675,0.12410426562245051
0.16,0.3,92.0,0.4,5.957401688491039,4.980934048768083,15.08887447065151,0.13632539648391864
0.16,0.3,92.0,0.5,5.921764836450022,4.893897591869887,15.83559010525529,0.1430718443482772
0.16,0.3,92.0,0.6,5.850263189420002,4.80704925219297,16.177978352262212,0.14616526351717807
0.16,0.3,92.0,0.7,5.780135639947182,4.702197431070242,15.92271950940914,0.14385904359165244
0.16,0.6,52.0,0.1,2.178923953774766,1.9333167258083022,5.476970380841504,0.04948348931864749
0.16,0.6,52.0,0.2,4.217440554431481,3.6452547271908773,12.837145189530531,0.11598140809563084
0.16,0.6,52.0,0.3,5.034343612620614,4.284754437864778,16.615266252391788,0.15011608479803207
0.16,0.6,52.0,0.4,5.350485652838069,4.493214896912846,17.499974867981397,0.15810927561074514
0.16,0.6,52.0,0.5,5.487672731707887,4.564689920690587,17.304232202777108,0.1563407741565978
0.16,0.6,52.0,0.6,5.524974491520945,4.573220760457725,16.59059459102564,0.14989318056324644
0.16,0.6,52.0,0.7,5.523158934808543,4.529146191038317,15.560598041202732,0.14058733814903665
0.16,0.6,62.0,0.1,2.1281599109413163,1.8894783244715252,4.066143765235406,0.03673691248704491
0.16,0.6,62.0,0.2,4.172432852848642,3.6077626749591363,10.769059916645823,0.09729661186799096
0.16,0.6,62.0,0.3,5.011558647258295,4.267585335847603,14.415621519279274,0.13024267138018028
0.16,0.6,62.0,0.4,5.350479725539031,4.496782878438155,15.623487237239953,0.1411555312638382
0.16,0.6,62.0,0.5,5.49472228172217,4.57413608957114,15.995863080904673,0.14451988323239393
0.16,0.6,62.0,0.6,5.530069047273323,4.580014328451419,15.822386452262434,0.14295255160495243
0.16,0.6,62.0,0.7,5.556783255505537,4.56273176534985,15.162142760884487,0.1369873629370916
0.16,0.6,72.0,0.1,2.0552578273316993,1.8255107245540554,3.9861903181588416,0.03601454678679543
0.16,0.6,72.0,0.2,4.0885079669153015,3.536391213382363,10.399493875212784,0.09395764598134745
0.16,0.6,72.0,0.3,4.950588645215473,4.217712030343693,14.134595391036553,0.12770364844447055
0.16,0.6,72.0,0.4,5.3100887912032375,4.465800980577772,15.603706466498455,0.1409768153881553
0.16,0.6,72.0,0.5,5.484852329860214,4.571182551295775,16.188241819327665,0.14625799218423133
