h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative Iu,RMSE Iu
0.08,2.7,92.0,0.4,0.1512522630374366,0.11163184946649085,0.4270325215817068,0.10508495224959959
0.08,2.7,92.0,0.5,0.3515793314012087,0.24483411734799065,0.4928591017737879,0.11772859248250576
0.08,2.7,92.0,0.6,0.5161012990335451,0.3510536289630617,0.58755140996194,0.13613744996118393
0.08,2.7,92.0,0.7,0.6349893536703997,0.42673554497086896,0.6947730941129633,0.1574922224359218
0.08,2.7,92.0,0.8,0.7249277012497783,0.4833341135451995,0.7998330885066963,0.1791800228154878
0.08,3.6,52.0,0.1,0.7374149605468919,0.5008526642493231,0.8193802911574019,0.1998886701644175
0.08,3.6,52.0,0.2,0.6495650166462441,0.4275794070304889,0.952845037089608,0.2337697352852003
0.08,3.6,52.0,0.3,0.44532673602524586,0.28101022466090075,1.0349261900938416,0.2536127807518422
0.08,3.6,52.0,0.4,0.20648952114482522,0.12723811112718378,1.0898335370746586,0.26477334137565656
0.08,3.6,52.0,0.5,0.101872824374168,0.07174331078533171,1.1631386334020855,0.2791198491790002
0.08,3.6,52.0,0.6,0.13991223301509817,0.09954545181903347,1.2616179177244722,0.2981746298247291
0.08,3.6,52.0,0.7,0.15715452167871263,0.1086844743436748,1.3734592423606042,0.3201121294607453
0.08,3.6,52.0,0.8,0.19502045895247871,0.13205831250506184,1.476880849673075,0.3410920591564693
0.08,3.6,62.0,0.1,0.7168045663460536,0.4868858259727454,0.6593570122661636,0.16162006791072284
0.08,3.6,62.0,0.2,0.6242433266850772,0.4110630961362861,0.7775699190043222,0.19163697795857465
0.08,3.6,62.0,0.3,0.40989841910458163,0.2583454005763396,0.8468837667376481,0.20861579860509047
0.08,3.6,62.0,0.4,0.16458647324154896,0.10229890708264802,0.8901621683694464,0.21759664059915035
0.08,3.6,62.0,0.5,0.1390463143012239,0.10308659564441103,0.9476105079664862,0.2288675343093002
0.08,3.6,62.0,0.6,0.26640183130704165,0.1867273402620527,1.0290809065573834,0.24449939012748095
0.08,3.6,62.0,0.7,0.3602915682431167,0.24594128824642708,1.1281051107770315,0.2636845053655013
0.08,3.6,62.0,0.8,0.42557484055850875,0.28618021816416056,1.2304209435902707,0.284029877925835
0.08,3.6,72.0,0.1,0.694666997607928,0.47165014911959846,0.5438986269660335,0.13400937680982783
0.08,3.6,72.0,0.2,0.5716920356040364,0.3758410721066106,0.6472008281295593,0.16034053514395696
0.08,3.6,72.0,0.3,0.34272366379871,0.21466509748820004,0.7021481989252139,0.17413762013562661
0.08,3.6,72.0,0.4,0.11556667378862956,0.07656390945940644,0.7310239145097095,0.18024026477897975
0.08,3.6,72.0,0.5,0.22026693471475525,0.15851341256998258,0.7728051434127053,0.1882779282465799
0.08,3.6,72.0,0.6,0.3923360625495127,0.270898198993903,0.839495217591252,0.20073132749869532
0.08,3.6,72.0,0.7,0.5262463385730825,0.35724661372287186,0.9253994594452147,0.21700845248537334
0.08,3.6,72.0,0.8,0.6334587631274672,0.42590364593465535,1.0179012056580454,0.2350680478754094
