h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative Iu,RMSE Iu
0.08,7.0,82.0,0.7,0.5267768899804872,0.24998088843200014,0.8555090438713527,0.15084617204422038
0.08,7.0,92.0,0.3,1.1463830435803417,0.6285608369263145,1.1569534299759447,0.15860096969936305
0.08,7.0,92.0,0.4,0.9213303387137922,0.49627911209189957,1.158134680588169,0.16050560968703537
0.08,7.0,92.0,0.5,0.8782165466568935,0.43015360150525483,1.1376155352279034,0.17048934354233217
0.08,7.0,92.0,0.6,0.6898077288441825,0.32990685002708114,1.0381707925791113,0.16577416759006133
0.08,7.0,92.0,0.7,0.5472091282691554,0.2589872679545982,0.9201446898004375,0.15991657620709496
0.08,9.0,52.0,0.3,1.2660865287916583,0.7000130900198255,0.9094052681207898,0.18539722559524882
0.08,9.0,52.0,0.4,1.1179438171301528,0.614888458411575,0.9562766097739402,0.1959529622976102
0.08,9.0,52.0,0.5,1.1676579109009364,0.5943431738222945,1.0524810193700955,0.22059458821511216
0.08,9.0,52.0,0.6,1.0285817449819197,0.5178284134556859,1.0952745932798433,0.22859716480440342
0.08,9.0,52.0,0.7,0.8919360135584122,0.44237865857329056,1.1631985617545393,0.2370406323740973
0.08,9.0,62.0,0.3,1.2705675180292344,0.7024053059753712,0.8552822517675325,0.15996417441331662
0.08,9.0,62.0,0.4,1.095641096929033,0.6004073456568718,0.8818145850834791,0.1685521008074362
0.08,9.0,62.0,0.5,1.1107972396128576,0.5603302675538822,0.9382635634729347,0.18927527806320585
0.08,9.0,62.0,0.6,0.943250403107036,0.46776791933434575,0.9339272293607472,0.1943876065147119
0.08,9.0,62.0,0.7,0.7938919152545001,0.38633933372473744,0.9344088269001163,0.19894331372533033
0.08,9.0,72.0,0.3,1.204003924237813,0.6626172885638516,0.9504812408027465,0.14999516547136066
0.08,9.0,72.0,0.4,1.0056953286019947,0.5468651232036662,0.9653697862593127,0.15636678824668462
0.08,9.0,72.0,0.5,0.9947905614022091,0.49500965722253926,0.9832523308905707,0.17233660404901355
0.08,9.0,72.0,0.6,0.8064862376108972,0.39217314860835784,0.9381119309788603,0.1740200481542146
0.08,9.0,72.0,0.7,0.6454053986163314,0.3074923528305563,0.8791184254855978,0.17444228893722635
0.08,9.0,82.0,0.3,1.2236076533972504,0.6733810761902964,1.0024823541932646,0.15245297852528675
0.08,9.0,82.0,0.4,1.025804641307917,0.5579591989075539,1.0133030722670975,0.1577764866561622
0.08,9.0,82.0,0.5,1.0228026271262074,0.5097925922072291,1.0281513419224575,0.17276927202614667
0.08,9.0,82.0,0.6,0.8414166708916644,0.41058132544786247,0.9694532438059077,0.1729971052364109
0.08,9.0,82.0,0.7,0.685952320577817,0.327913535137257,0.8908616649309828,0.17169988510727285
0.08,9.0,92.0,0.3,1.228853253225435,0.6763189735215774,0.9916499135277905,0.1534185216661352
0.08,9.0,92.0,0.4,1.0326983434471357,0.5620796954003172,1.0211317202690808,0.16023951974871534
0.08,9.0,92.0,0.5,1.0321801678419062,0.5149553493667806,1.0463370786383293,0.17637445959591275
0.08,9.0,92.0,0.6,0.8580888479256259,0.4197761462417663,1.0000567246875383,0.17752266951634654
0.08,9.0,92.0,0.7,0.7104323766985083,0.34077135998489333,0.9321212019005604,0.17696037617394922
0.08,11.0,52.0,0.3,1.3271061672424462,0.7361365354752667,0.9775573118617481,0.19908121634155027
0.08,11.0,52.0,0.4,1.1936299007065636,0.6595185488176981,1.0492252310251462,0.21284066023102838
0.08,11.0,52.0,0.5,1.2702379032109758,0.6520806472145195,1.1611390748076607,0.23910996926356937
0.08,11.0,52.0,0.6,1.1334173351345365,0.5761557541537833,1.2150263086999873,0.24877816743428982
0.08,11.0,52.0,0.7,0.9878475311511848,0.4947769449923621,1.2754746485048165,0.2576299970594976
0.08,11.0,62.0,0.3,1.341551634896403,0.7442989312488951,0.8846888622609469,0.17416693220185972
0.08,11.0,62.0,0.4,1.1859184077068168,0.6534528064377578,0.9323224515952837,0.18522975851472767
0.08,11.0,62.0,0.5,1.2330976605855901,0.6288416638521102,1.0125055911288858,0.20807440439359998
0.08,11.0,62.0,0.6,1.0718633702599674,0.5388655525896066,1.0294637191530822,0.2148422672576109
0.08,11.0,62.0,0.7,0.9215917315735374,0.45560825478966327,1.0432919949998463,0.22040162728169194
0.08,11.0,72.0,0.3,1.2795676389408552,0.7067287008432436,0.9028697533051173,0.15847404039232588
0.08,11.0,72.0,0.4,1.1032016996785223,0.6038447500944519,0.9285765282852841,0.1666222806126816
0.08,11.0,72.0,0.5,1.1249026212192994,0.5672035108490755,0.9826983317006196,0.18603643436047268
0.08,11.0,72.0,0.6,0.9469220636367914,0.46868086884711224,0.9675368099337195,0.19002821886558963
0.08,11.0,72.0,0.7,0.7900659829918415,0.3833897594278598,0.9368294653527119,0.19240023614460386
0.08,11.0,82.0,0.3,1.299561139581463,0.7186826164128672,0.9467721817617069,0.1630901393597899
0.08,11.0,82.0,0.4,1.1311253570824429,0.6205455217766773,0.9719188714656803,0.17092641972117617
0.08,11.0,82.0,0.5,1.1636032995960401,0.589173370466881,1.0185662320591427,0.1897858684481484
0.08,11.0,82.0,0.6,0.9939368205644659,0.4950408274283394,0.9972878701025951,0.19300984949544267
0.08,11.0,82.0,0.7,0.8418661640539207,0.411697603930078,0.9564988171555278,0.19444014179923813
0.08,11.0,92.0,0.3,1.304134223936643,0.7200568493454553,0.9060451283615125,0.15801379116678238
0.08,11.0,92.0,0.4,1.1350592305177158,0.622028412878781,0.9421023506136764,0.16679337384784976
0.08,11.0,92.0,0.5,1.1695405491071917,0.5913647616153119,0.9992868446999139,0.18644692911932745
0.08,11.0,92.0,0.6,1.0070255520893767,0.5016457651815522,0.9942018596111276,0.1909732775491242
0.08,11.0,92.0,0.7,0.865671635172925,0.4243399437656785,0.9640716606799942,0.19340093981723475
0.12,0.3,52.0,0.3,1.4099586404165394,0.869680933369482,5.916547848069206,0.9657594071920017
0.12,0.3,52.0,0.4,1.521242009803164,0.9150067288369402,5.103939771497112,0.8755569989957355
0.12,0.3,52.0,0.5,1.6555849558196367,0.9551919619417876,4.6020691613660825,0.8424299181802194
0.12,0.3,52.0,0.6,1.6931418406787069,0.9633115342285624,4.092041825419464,0.7798229424984321
0.12,0.3,52.0,0.7,1.6814941501996221,0.9425778989312831,3.6903913238687864,0.7271002030988618
0.12,0.3,62.0,0.3,1.3968863127624782,0.8595567248226731,5.8633675399950755,0.9588787474732359
0.12,0.3,62.0,0.4,1.5052095988328733,0.9037943474003108,5.058617400938805,0.8683006785850017
0.12,0.3,62.0,0.5,1.6325792917084228,0.939399037537751,4.570230291176702,0.836063343994017
0.12,0.3,62.0,0.6,1.6725955968214665,0.9498191202362399,4.069744382473653,0.7736423325131031
0.12,0.3,62.0,0.7,1.6791929255430231,0.9423373862263136,3.6638655694994164,0.7205274430712969
0.12,0.3,72.0,0.3,1.3955395049276542,0.8580796473848186,6.037416763413497,0.9816238079388769
0.12,0.3,72.0,0.4,1.5026965796066816,0.9016428469667578,5.2340854566212975,0.892000956616921
0.12,0.3,72.0,0.5,1.6347440203037844,0.9406114322719844,4.750295335813563,0.8604819998914083
0.12,0.3,72.0,0.6,1.6791784026855623,0.9542356324154824,4.251139161518668,0.7984534872402603
0.12,0.3,72.0,0.7,1.693768257737234,0.952418992509592,3.8364877058034805,0.7450891682764189
0.12,0.3,82.0,0.3,1.3854637895612634,0.8529770920716226,5.960901043447172,0.9699415998551347
0.12,0.3,82.0,0.4,1.4902588719687875,0.8946243705918904,5.179174742743892,0.881089088924171
0.12,0.3,82.0,0.5,1.6163000463484494,0.9297619532969859,4.7048121968936245,0.8499075538599178
0.12,0.3,82.0,0.6,1.6579752773693555,0.9412652231503029,4.2119556403847005,0.7882800665043789
0.12,0.3,82.0,0.7,1.668899234045444,0.9367661731883559,3.80226572174218,0.7353711049688795
0.12,0.3,92.0,0.3,1.3644431019124048,0.839497621644172,5.929129706112756,0.9657358003621446
0.12,0.3,92.0,0.4,1.4655317666832712,0.8788111152696954,5.149095151814526,0.876889501369045
0.12,0.3,92.0,0.5,1.5900599591819924,0.9135490174726205,4.679037764237109,0.8460049821929745
0.12,0.3,92.0,0.6,1.6283418836365318,0.9227955944522648,4.189599014922312,0.7844333463847654
0.12,0.3,92.0,0.7,1.6344060180394187,0.9150143054934748,3.783094506209868,0.7315041699867579
0.12,0.6,52.0,0.3,0.9820446685215743,0.627811893268446,5.181928034431608,0.7917553192053677
0.12,0.6,52.0,0.4,1.1809445957056373,0.7317836770036104,4.48159168961524,0.7231114746161511
0.12,0.6,52.0,0.5,1.3502655232782257,0.8045623669082634,3.990294524639368,0.6879690663282004
0.12,0.6,52.0,0.6,1.428805045868076,0.8371431283607835,3.5327270745768167,0.6378439089314377
0.12,0.6,52.0,0.7,1.445088235636864,0.8324979376496987,3.1723952188868467,0.5952417953423025
0.12,0.6,62.0,0.3,0.956488942127745,0.6122919882840856,5.099705386542701,0.7729043009626986
0.12,0.6,62.0,0.4,1.158567663028167,0.718615206799924,4.419584851490862,0.7069309644429342
0.12,0.6,62.0,0.5,1.3229299556509673,0.788694062648224,3.940611535029606,0.6723042739587013
0.12,0.6,62.0,0.6,1.4067522950383844,0.8249128441444283,3.497520171588444,0.623910332079245
0.12,0.6,62.0,0.7,1.447756650217197,0.8370691747651525,3.1341389657358008,0.581989291309915
0.12,0.6,72.0,0.3,0.9590285506509226,0.6118797382612746,5.346635542635932,0.8122786462176953
0.12,0.6,72.0,0.4,1.1602573195360946,0.7182717934822566,4.658937148323316,0.7453194290013929
0.12,0.6,72.0,0.5,1.3290456073151935,0.7912457616506735,4.186441596786954,0.7119470617058955
0.12,0.6,72.0,0.6,1.4182067556017355,0.8314781620137143,3.7409802850609712,0.6629432688630049
0.12,0.6,72.0,0.7,1.467432424062087,0.8494906381177094,3.365754393192264,0.6198868975265123
0.12,0.6,82.0,0.3,0.9593843241635948,0.6129061025420411,5.216750096461511,0.7910000923770071
0.12,0.6,82.0,0.4,1.1485120691752084,0.7106598836643666,4.563016118489976,0.7256764164004276
0.12,0.6,82.0,0.5,1.3100400072979377,0.7791615097410559,4.10579182587198,0.6928795172145099
0.12,0.6,82.0,0.6,1.3963876228513965,0.8173861677196604,3.6688680963161286,0.6445632008419182
0.12,0.6,82.0,0.7,1.442093868780435,0.8329612360091823,3.299548571600408,0.6021745763005104
0.12,0.6,92.0,0.3,0.9243187733966426,0.5909039384315077,5.193569285768278,0.7864113820755201
0.12,0.6,92.0,0.4,1.1139167277849191,0.6894383477474587,4.542762234638762,0.7216245824581163
0.12,0.6,92.0,0.5,1.2763405079555568,0.7595419388861865,4.086777530864778,0.688910712280266
0.12,0.6,92.0,0.6,1.3596011655521802,0.7958214165371206,3.653192271056515,0.640934604528692
0.12,0.6,92.0,0.7,1.4005206059430997,0.8082546357378713,3.288381924946939,0.5988757604998923
0.12,1.2,52.0,0.3,0.39698034719756026,0.2829819278471109,4.113724649616835,0.5696770899708875
0.12,1.2,52.0,0.4,0.6592275843154473,0.44348189174238944,3.5722993116040143,0.5216781523239566
0.12,1.2,52.0,0.5,0.8575265532929613,0.5510593442355846,3.1205990348972414,0.48659029963985295
0.12,1.2,52.0,0.6,0.9930153380200128,0.6187404199441926,2.720195975053719,0.4479725384968755
0.12,1.2,52.0,0.7,1.04823090805258,0.6371421722693578,2.408301253869946,0.4153269462003463
0.12,1.2,62.0,0.3,0.3782087588624821,0.2700184166366168,4.097908282537178,0.5638072873980475
0.12,1.2,62.0,0.4,0.6420077490760896,0.4336947614390991,3.5815809143170467,0.5182129529377808
0.12,1.2,62.0,0.5,0.8399089902299632,0.5414641516104829,3.145211364697748,0.4842556192876238
0.12,1.2,62.0,0.6,0.9833195387407695,0.6145916509649897,2.756791205087291,0.44676499999964103
0.12,1.2,62.0,0.7,1.0678918537158417,0.6523387785789794,2.436266109173472,0.4140042714371932
0.12,1.2,72.0,0.3,0.37473758174103017,0.26859961239917085,4.366235645174005,0.6058702828925302
0.12,1.2,72.0,0.4,0.637369621900164,0.43141756163649553,3.8383776071667217,0.5591789923962399
0.12,1.2,72.0,0.5,0.8390743690524017,0.5417884160496482,3.4126352253473375,0.5268541868958304
0.12,1.2,72.0,0.6,0.9926628688910797,0.6217062779609425,3.027439332839664,0.48937370665442437
0.12,1.2,72.0,0.7,1.0874996570123907,0.6661310444325705,2.697972923425403,0.4558104923393365
0.12,1.2,82.0,0.3,0.3789248319594271,0.2685776237135363,4.231941584304211,0.5810393641476231
0.12,1.2,82.0,0.4,0.628494695495486,0.420764456348439,3.7592946242707495,0.5384528630136913
0.12,1.2,82.0,0.5,0.8241135454227183,0.5276096819169672,3.352888547828932,0.5071187272768396
0.12,1.2,82.0,0.6,0.9710215249511948,0.6037028197563807,2.975852615720315,0.47058947542789087
0.12,1.2,82.0,0.7,1.0630020862504623,0.64688545578838,2.6508921959003477,0.4379249627560606
0.12,1.2,92.0,0.3,0.3538815527797959,0.2509717250649855,4.2514022505924745,0.5860157399530647
0.12,1.2,92.0,0.4,0.5906077623057158,0.3988178233710715,3.772606885746134,0.5426230415923843
0.12,1.2,92.0,0.5,0.7891420644218614,0.5089573275254051,3.3640657183907674,0.5111122635004828
0.12,1.2,92.0,0.6,0.9337252415517199,0.5837663036856339,2.9892469998263222,0.47453340241083025
0.12,1.2,92.0,0.7,1.0186064597289781,0.6222434790329597,2.6686844386600783,0.4419897448116491
0.12,1.8,52.0,0.3,0.3664937400816556,0.20019901056600353,3.3158190202960176,0.42963920196615996
0.12,1.8,52.0,0.4,0.36402125831681564,0.259770107506483,2.908369117639357,0.3935919863364542
0.12,1.8,52.0,0.5,0.5506922696800801,0.3768357206418138,2.5118832484047804,0.36018496571982617
0.12,1.8,52.0,0.6,0.6917910763006754,0.45567458660783944,2.1443579056499646,0.3263030671511842
0.12,1.8,52.0,0.7,0.7673052516551904,0.48939391693907885,1.8565583199434292,0.2976961268691175
0.12,1.8,62.0,0.3,0.375616405711407,0.20319222305531545,3.345829174653113,0.42854461929971527
0.12,1.8,62.0,0.4,0.3596638341130883,0.2574126544034532,2.9731318817314176,0.39627839243496216
0.12,1.8,62.0,0.5,0.5473801086901217,0.3761331299231994,2.592931317542381,0.36457234127617094
0.12,1.8,62.0,0.6,0.6992172969845432,0.46232895799586843,2.237616261231422,0.3321890584144887
0.12,1.8,62.0,0.7,0.8039332696585999,0.5150101184434813,1.9387763297045457,0.30354481103364517
0.12,1.8,72.0,0.3,0.3863422429234866,0.20701031642005327,3.595166192207782,0.46681306182591636
0.12,1.8,72.0,0.4,0.3571971825261329,0.256035180002169,3.216955316399008,0.4336384595097111
0.12,1.8,72.0,0.5,0.5477757783939079,0.37762114846189226,2.8499859810125012,0.4036125376915255
0.12,1.8,72.0,0.6,0.7052899213711533,0.46769700470994435,2.504274344341687,0.37178313447269035
0.12,1.8,72.0,0.7,0.8230220405534613,0.5287915950121652,2.1998155620442983,0.3427584252125467
0.12,1.8,82.0,0.3,0.3515654865987308,0.18907302129086095,3.5485469392999764,0.45980406500212284
0.12,1.8,82.0,0.4,0.33606073894295757,0.23919826009413622,3.221525829785497,0.43052799059007235
0.12,1.8,82.0,0.5,0.5220306856509987,0.35740253537657357,2.8752757849529806,0.4019733919477614
0.12,1.8,82.0,0.6,0.678357685036854,0.44714440454241666,2.53491779765337,0.3704958518247766
0.12,1.8,82.0,0.7,0.7926826203064183,0.5066192736296944,2.232211624775854,0.34159534260023344
0.12,1.8,92.0,0.3,0.38457929424143694,0.2006033551019914,3.586621020902504,0.46632958875095776
0.12,1.8,92.0,0.4,0.3192531089307422,0.2252066280617939,3.244722692519003,0.43518039486463755
0.12,1.8,92.0,0.5,0.49736917850947926,0.34223562348793585,2.899091038689306,0.4066516366539355
0.12,1.8,92.0,0.6,0.6461137950477431,0.4290668573338369,2.561347946993027,0.37526058714186505
0.12,1.8,92.0,0.7,0.7538166882853736,0.4847701344356147,2.2627081119387205,0.3466300804341231
0.12,2.4,52.0,0.3,0.564739978700755,0.28611495055697733,2.734071754774835,0.3347407535437297
0.12,2.4,52.0,0.4,0.3169392982645932,0.1916872122422372,2.4385561466871803,0.3085580687675331
0.12,2.4,52.0,0.5,0.4095774727808232,0.2751343832496369,2.0980233371689643,0.27843572817339807
0.12,2.4,52.0,0.6,0.5020500771693973,0.3433144122021019,1.7597437856135978,0.2476513664841795
0.12,2.4,52.0,0.7,0.5783125306695591,0.3841227084808924,1.4837116758652382,0.221114883865787
0.12,2.4,62.0,0.3,0.5695366180035536,0.28878776076759516,2.8158020077416035,0.34334684929110043
0.12,2.4,62.0,0.4,0.31789248572134404,0.19179535250785157,2.5550190994516395,0.3205988663903216
0.12,2.4,62.0,0.5,0.41276978419013355,0.27855583193679845,2.2333479838438834,0.2925803734422747
0.12,2.4,62.0,0.6,0.5229258289353251,0.3587062239730244,1.9084529646869275,0.26328228798055753
0.12,2.4,62.0,0.7,0.6284174848143342,0.4181163875895489,1.6205972994958913,0.23646142151528074
0.12,2.4,72.0,0.3,0.5793714277569326,0.2940416635108159,3.0456431839158715,0.3752694976715857
0.12,2.4,72.0,0.4,0.3222098307331476,0.19309651980001125,2.79162551036743,0.35314916317957995
0.12,2.4,72.0,0.5,0.41313461170873933,0.2781684951629908,2.4832430700306714,0.3266636348701232
0.12,2.4,72.0,0.6,0.5259191598563308,0.36133650389621835,2.1730855827287954,0.2986842493484368
0.12,2.4,72.0,0.7,0.6451940163614223,0.4300823313209498,1.8849392351684982,0.27220485539793793
0.12,2.4,82.0,0.3,0.5740490569249126,0.29130052614131635,3.0539884816142404,0.37903602383754403
0.12,2.4,82.0,0.4,0.3173256103892937,0.18702804900413952,2.8242213791201296,0.3581003868362622
0.12,2.4,82.0,0.5,0.3975137410366879,0.2648811797975656,2.5420426861118135,0.3335212569073624
0.12,2.4,82.0,0.6,0.49826402546214793,0.342141780946024,2.238223681205701,0.30577545881518375
0.12,2.4,82.0,0.7,0.6097474884094616,0.40689707457887,1.9532863422118727,0.2792520984331538
0.12,2.4,92.0,0.3,0.5891204019723314,0.2995761320081508,3.0898623030785055,0.38342225743992925
0.12,2.4,92.0,0.4,0.3216068291042007,0.18187351265024645,2.8576967089322305,0.36250176108897947
0.12,2.4,92.0,0.5,0.38102517110909345,0.2487899730933692,2.5830665198526352,0.3388278384658695
0.12,2.4,92.0,0.6,0.47080672250967537,0.32404879130078085,2.2851703749823873,0.3117551026268495
0.12,2.4,92.0,0.7,0.5781785044583458,0.3877034374645079,2.0026410392497427,0.28550175746772544
0.12,3.0,52.0,0.3,0.7367996772980268,0.38170080773438936,2.2972655480637183,0.26936329988465946
0.12,3.0,52.0,0.4,0.4262830230354188,0.2194880748137552,2.0880209274331616,0.25117590275611407
0.12,3.0,52.0,0.5,0.40074051533135285,0.2227765317569445,1.7991455785037822,0.22586220310624566
0.12,3.0,52.0,0.6,0.3878063560765063,0.25845959020910747,1.492586049032877,0.19823244861279496
0.12,3.0,52.0,0.7,0.43599102186030697,0.2972184418585064,1.2297277696056252,0.17382540426882878
0.12,3.0,62.0,0.3,0.7231184028549459,0.3746898058037849,2.407917607354533,0.2842290964381976
0.12,3.0,62.0,0.4,0.4150741307565896,0.21470822474784745,2.2266388488626996,0.2681343356521097
0.12,3.0,62.0,0.5,0.39286053140591826,0.2235209342078575,1.9658672701421185,0.2450005701295133
0.12,3.0,62.0,0.6,0.40139845166454113,0.2729648809390187,1.6709772404558931,0.21827781672441127
0.12,3.0,62.0,0.7,0.48078201587799857,0.33013181538999614,1.397091488620635,0.19310596015637038
0.12,3.0,72.0,0.3,0.7536595602862426,0.3921805762805945,2.6289978252906407,0.3115298334090715
0.12,3.0,72.0,0.4,0.43260186892603303,0.22371949572577862,2.4579825454690774,0.2968584202598377
0.12,3.0,72.0,0.5,0.40216982195994583,0.22866470275154663,2.213832433789537,0.27568885890366995
0.12,3.0,72.0,0.6,0.40783565098880425,0.2780958458767869,1.941047976207499,0.25133267961903144
0.12,3.0,72.0,0.7,0.4916480193296042,0.339016127153711,1.672407506517104,0.22713425449737748
0.12,3.0,82.0,0.3,0.7418504316969274,0.38568914008440647,2.683410915073468,0.3216949489871989
0.12,3.0,82.0,0.4,0.4318923103840501,0.22188492516443403,2.5182632646582084,0.3067774236926181
0.12,3.0,82.0,0.5,0.39902396539633783,0.21950786397604868,2.284107372879891,0.28603083643507776
0.12,3.0,82.0,0.6,0.3860528655547928,0.258882159056499,2.020755376859532,0.26197465543900367
0.12,3.0,82.0,0.7,0.4600582950389007,0.3166740830292582,1.7546289354968088,0.2376070858651784
0.12,3.0,92.0,0.3,0.7605074830116701,0.3967980800720573,2.691392621470924,0.32272005652656127
0.12,3.0,92.0,0.4,0.45276043832006574,0.23068696682976178,2.531391695357224,0.30809325322992437
0.12,3.0,92.0,0.5,0.4058200733732222,0.21542718237297398,2.3125298729206776,0.2885748330923253
0.12,3.0,92.0,0.6,0.3731721844929688,0.24662885668330667,2.0570005419000834,0.2652738313099816
0.12,3.0,92.0,0.7,0.43587382904635397,0.3003657871853395,1.7980033433421427,0.24160820486162388
0.12,3.6,52.0,0.3,0.8366899930814968,0.4418501920681939,1.9786716757297127,0.2278342957579866
0.12,3.6,52.0,0.4,0.5323141179988927,0.2718242283242271,1.8193824441697553,0.21399376966535122
0.12,3.6,52.0,0.5,0.46363918599141435,0.22685238709975894,1.5865611714693888,0.1946278829246947
0.12,3.6,52.0,0.6,0.3627672335812818,0.21584468916472307,1.3046329039816293,0.17006621150818657
0.12,3.6,52.0,0.7,0.36215786864032695,0.24135122920063096,1.0556650069766123,0.1478048502333494
0.12,3.6,62.0,0.3,0.8208689711144193,0.4332945668526059,2.1144323058776857,0.24462958122645723
0.12,3.6,62.0,0.4,0.5151545934371221,0.263245107578139,1.967848841174392,0.23142748362093302
0.12,3.6,62.0,0.5,0.4472634728440093,0.2229394653473861,1.760269266184347,0.21319179866276186
0.12,3.6,62.0,0.6,0.3631433165560103,0.22619982651169293,1.4976725012282834,0.18987438371853999
0.12,3.6,62.0,0.7,0.39437909161080975,0.27087942197807574,1.2402132378697344,0.16661442611111982
0.12,3.6,72.0,0.3,0.8490701636331333,0.4497355029000803,2.3214279125521053,0.26838868996478593
0.12,3.6,72.0,0.4,0.5361004147121392,0.2745552919782338,2.201015734746894,0.2582811554496403
0.12,3.6,72.0,0.5,0.4567233771604291,0.2286973462546459,2.0122960675563197,0.24215910806861593
0.12,3.6,72.0,0.6,0.37095203474320293,0.23259657370697268,1.769898812471601,0.22108790726981434
0.12,3.6,72.0,0.7,0.4030791050835512,0.277922338784867,1.520338417158833,0.19895836655486754
0.12,3.6,82.0,0.3,0.8491522542658537,0.4497978714779153,2.4040770875531927,0.28187921206236466
0.12,3.6,82.0,0.4,0.5435331081284691,0.27825817409103315,2.2724714968637136,0.26978784587277416
0.12,3.6,82.0,0.5,0.46904186746649096,0.22961955232601525,2.086004853686677,0.2529395851291573
0.12,3.6,82.0,0.6,0.36552545609390924,0.21886919354400644,1.847840830769217,0.23162399537400605
0.12,3.6,82.0,0.7,0.37851284067876495,0.25706094188358924,1.6018952689432668,0.2092542880704292
0.12,3.6,92.0,0.3,0.8571917813876997,0.4553497386388186,2.410951930386181,0.28230215446825263
0.12,3.6,92.0,0.4,0.558637621935438,0.28656368927496073,2.2894913259006993,0.2712359423249325
0.12,3.6,92.0,0.5,0.47901610862246335,0.23104852768334025,2.1162027578899973,0.2556321970296224
0.12,3.6,92.0,0.6,0.36211868952971693,0.2114869207432324,1.8919172226730394,0.2355914862799588
0.12,3.6,92.0,0.7,0.3627199550790333,0.2440464582654772,1.6540303374059229,0.21403304987000388
0.12,4.0,52.0,0.3,0.931545713702133,0.4951653787916582,1.810581139870853,0.20830281050484503
0.12,4.0,52.0,0.4,0.6258740235116765,0.32166051264790607,1.6713717822350456,0.19665047114185236
0.12,4.0,52.0,0.5,0.5529005086754607,0.26030866596169916,1.4706260688671273,0.1816251860659875
0.12,4.0,52.0,0.6,0.40376890020127715,0.2108176671505128,1.212406122288713,0.15990382016025773
0.12,4.0,52.0,0.7,0.35141788776542465,0.21480029515431756,0.9754736059659467,0.13973091265655035
0.12,4.0,62.0,0.3,0.914735826037274,0.4859031640486838,1.950855751594923,0.22404861153462327
0.12,4.0,62.0,0.4,0.6032959336598864,0.30957591732288825,1.8231394977247657,0.21275981591274343
0.12,4.0,62.0,0.5,0.5283902354396822,0.2509722410255754,1.6433676321344826,0.19778231093119414
0.12,4.0,62.0,0.6,0.3894487149843228,0.21380140743651238,1.4042281631316096,0.17690701151549326
0.12,4.0,62.0,0.7,0.3648769192510253,0.23763878858365664,1.1599950144591997,0.15536406472684136
0.12,4.0,72.0,0.3,0.9424358263093295,0.5024345760248801,2.1424919491617636,0.24479625794479848
0.12,4.0,72.0,0.4,0.6231187980698416,0.32079450718206926,2.057168903451841,0.23799062219003989
0.12,4.0,72.0,0.5,0.5390524275844727,0.2569071337525111,1.8998671838403296,0.22532139796752804
0.12,4.0,72.0,0.6,0.3964916291951302,0.21881518778486753,1.6791587830186645,0.20652488551276446
0.12,4.0,72.0,0.7,0.37245311728145303,0.24405640321215405,1.4435311959097352,0.1860450895337856
0.12,4.0,82.0,0.3,0.9450535085641348,0.5042063778290968,2.2276258053439264,0.2581746360029199
0.12,4.0,82.0,0.4,0.6337323674628168,0.3267361040062768,2.122824622385984,0.24845025550316524
0.12,4.0,82.0,0.5,0.5548041814557616,0.26221238956225257,1.9600013513843237,0.23391181680149706
0.12,4.0,82.0,0.6,0.4039837879734072,0.2131916500072099,1.741241885818039,0.21440810868388777
0.12,4.0,82.0,0.7,0.35854649040375897,0.22618797167880964,1.5100422821819914,0.19348404474097367
0.12,4.0,92.0,0.3,0.9526900936562258,0.5091282361188114,2.2508042843896794,0.26079898134078877
0.12,4.0,92.0,0.4,0.6503462534341713,0.3362733855134717,2.1559433414853726,0.25211837510333285
0.12,4.0,92.0,0.5,0.5689628618327741,0.2678031340787742,2.0078949518105165,0.23900851912312868
0.12,4.0,92.0,0.6,0.40984134384721826,0.21173094388049696,1.8026860651537713,0.22079005147075917
0.12,4.0,92.0,0.7,0.35306945969720394,0.21765535657163354,1.5784934626558205,0.20059863760388327
0.12,5.0,52.0,0.3,1.042146485081966,0.5637139131514364,1.4751807777072772,0.17523440315946753
0.12,5.0,52.0,0.4,0.7817223748077053,0.4125266738131563,1.3794219478587197,0.16830666505701672
0.12,5.0,52.0,0.5,0.7149500577207318,0.3401940941581971,1.2421092889936212,0.16292376457768518
0.12,5.0,52.0,0.6,0.524881002345185,0.24878654154237942,1.0464650797172488,0.14856931405801954
0.12,5.0,52.0,0.7,0.4055190646624044,0.20495146101273987,0.8465178524620419,0.13430433591340976
0.12,5.0,62.0,0.3,1.0227960906743174,0.5520026495800595,1.6160899888110694,0.18702977701510087
0.12,5.0,62.0,0.4,0.7521026321402517,0.3949845734025324,1.5355713854550292,0.1806920836129607
0.12,5.0,62.0,0.5,0.679032579496144,0.32185196268446975,1.4099288531697312,0.17372574382725905
0.12,5.0,62.0,0.6,0.4913548149206333,0.23652630710529188,1.2262023954334638,0.15900649643670228
0.12,5.0,62.0,0.7,0.38296813984215244,0.20659542907802675,1.0168026783867263,0.14242536362243272
0.12,5.0,72.0,0.3,1.0371668282267448,0.5616883039464976,1.7926811956822242,0.20378813341991894
0.12,5.0,72.0,0.4,0.7669317730174968,0.4043208874800611,1.767624741672944,0.20250175057331732
0.12,5.0,72.0,0.5,0.6872169422852126,0.32685794769097204,1.6720605394965025,0.19726782656609942
0.12,5.0,72.0,0.6,0.4948025040489826,0.23900005882853,1.5083323422186292,0.1841749310217082
0.12,5.0,72.0,0.7,0.3847401531222861,0.20906725283554248,1.3019044129018957,0.16738303145757108
