,x,y,u,umin,uMax,Iu,Iv,Iw,uv,h,r
172,1.8,0.0762772,0.5120570473741198,0.498298306116273,0.5304463620520242,0.20252649093615904,0.12122719444201185,0.17095776045771668,-0.0066875746009165795,0.06,47
173,1.8,0.0708996,0.5093890606090727,0.495375825053672,0.5275238809894232,0.20275682384318147,0.11903106267989332,0.17174255560739027,-0.006435093078801306,0.06,47
174,1.8,0.0655222,0.5063221368370493,0.49245334399107094,0.5216789188642211,0.20312781351194184,0.1163116537325064,0.17262454725519308,-0.006144484778765469,0.06,47
175,1.8,0.0601444,0.5035670258980647,0.4895308629284699,0.5187564378016201,0.20337297464183296,0.11416785907247651,0.17332583255653786,-0.005916421500822639,0.06,47
176,1.8,0.0547668,0.49989863962701736,0.48368590080326784,0.5158339567390191,0.20364422436813248,0.11173257736122852,0.17420768787726926,-0.005646863941216532,0.06,47
177,1.8,0.0493892,0.4949126912869522,0.4807634197406668,0.5129107114292781,0.20406565385562983,0.1079865052577801,0.17531375124510457,-0.005300401981139901,0.06,47
178,1.8,0.0440116,0.4915446541418469,0.4778409386780657,0.5070657493040761,0.2047288801751144,0.10393642056680803,0.17604598275037978,-0.005058451421602071,0.06,47
179,1.8,0.0386342,0.48922745681396873,0.4749184576154647,0.504143268241475,0.20574122413756168,0.09888639653341574,0.17660973691538878,-0.004860431813559834,0.06,47
180,1.8,0.0332564,0.4852464934627425,0.4690734954902626,0.5012207871788741,0.20763515735105023,0.09066838113732385,0.17757737886662786,-0.004638960421436415,0.06,47
181,1.8,0.0278788,0.4788283459826893,0.46322853336506054,0.495375825053672,0.20951346682273114,0.08289122011980246,0.17896822167836104,-0.004440146143944844,0.06,47
182,1.8,0.0225014,0.46947166825009917,0.45153860911465643,0.48660838186586886,0.211263872255489,0.07606898203592814,0.18101077844311378,-0.004234564802530667,0.06,47
183,1.8,0.01712374,0.45282178006238316,0.43400295849191034,0.4749184576154647,0.2136004449285102,0.06684405321927626,0.18466684984655926,-0.003895721856777774,0.06,47
184,1.8,0.01174612,0.4379235463190922,0.4252355153041073,0.45738357123985846,0.21558073024082916,0.058950695993140186,0.18816032916119688,-0.003556441504556618,0.06,47
