u,Iu,Iw
0.22066690930839508,0.07033191815853061,0.06973332749328912
0.2213007135016421,0.06993004378550328,0.044466448367776724
0.12349599478875509,0.1231521022635812,0.08907859022131573
0.21428789757168634,0.07335712548323517,0.05068851154901936
0.18012597483399367,0.07916303741348656,0.046796265740039124
0.21231967055470702,0.08310600954403002,0.04003957361884856
0.23232729170079328,0.06571394067220826,0.049275936007435836
0.19747564861927805,0.09088158349039811,0.04073850298794872
0.22003670552493593,0.07163544787293111,0.06147692072560198
0.12326230720692827,0.12280543165209208,0.09008822181470368
0.22970011048916372,0.06604548577397054,0.048057711618348986
0.19757002719884972,0.0838051467467463,0.04266704604714834
0.13130666212130848,0.1072376101065696,0.05597349694860241
0.1859972510599473,0.09140573182746133,0.042351415681810826
0.15247265599591062,0.07713826143120163,0.05618433896071057
0.2051208656464899,0.07284698499879409,0.0598581169424158
0.20377764228554,0.08460224138648952,0.040928897236325555
0.15600202168133026,0.10399361666367249,0.04368492058764138
0.13735582717573963,0.08097984108772477,0.04879767816329057
0.12204565342122338,0.11930918418725102,0.09500952606751156
0.21564840050826742,0.08460606979513378,0.039486247053330904
0.14993955661519115,0.07690776044397779,0.05728598933871576
