u,Iu,Iw
0.19647985032415824,0.07045607335845505,0.044219461151414154
0.1688603465123596,0.07459404423598989,0.043769807401123025
0.19399344711126384,0.07935777537740434,0.03914556418703575
0.1581380655564215,0.08179234546872005,0.04058036722066826
0.13638235029916698,0.08972952430143487,0.05870074044035461
0.19174912201531305,0.08674114610149014,0.03750897615476518
0.17950869121820742,0.07323994774627188,0.04086635397258855
0.13578791728074982,0.09034888888752354,0.05688691460382002
0.26851063005981074,0.07030375077452415,0.044722331412756715
0.1366607029871394,0.08927087843770362,0.061024565481596564
0.1994253487744791,0.08429163673886014,0.03747653564275885
0.1586437374951049,0.08711017346760919,0.0392768328699965
0.15403287550293457,0.08636039081848333,0.04060332973774077
0.17257127913557543,0.0715965886004204,0.04905015437361802
0.1333231104852396,0.09115020393462155,0.05521792961778131
0.17540909642209382,0.07101236941930841,0.04862278985338375
0.18455755626980616,0.08016338201840752,0.039018013752764806
0.13922167833103843,0.08914729279870338,0.06169136565708238
0.13898495085671805,0.09009588915637326,0.05760122258605981
0.19959811721377352,0.07085581324339767,0.04328297480705244
0.2180247669073883,0.07404534225815707,0.03825848697250078
0.13497953720881248,0.10096359802252283,0.044568374162147484
0.2424618780465237,0.07872844013408152,0.03697599113098035
0.1388338476574685,0.09086319589266524,0.055756950188708715
0.13528267873983874,0.09218664362232498,0.05388535933736785
0.14885775484287,0.0986272796474808,0.04432235575087566
0.2757804830600252,0.0661903139582025,0.055623161580203376
0.21624193841773495,0.074370297255219,0.0377461456958856
0.21191888542503018,0.07064009229000928,0.04373924171594367
0.14916275140762564,0.09186313916866959,0.04878309314269598
0.14470485540638786,0.08885605634030244,0.0641837113605469
0.2104229789455955,0.07541120111781349,0.03714074720020147
0.17121166758390005,0.07840403534631786,0.04024604661910674
0.2104229789455955,0.07541120111781349,0.03714074720020147
0.24675726092842162,0.0713816375975111,0.042447382461089006
0.14147527018995168,0.10063826552321001,0.04456695173569099
0.14910179301886847,0.0990982753440932,0.044300513799538324
0.201833515446681,0.08500393461963902,0.03708180612643162
0.13554187758355862,0.0914917148513673,0.05485253689482367
0.13113438449240689,0.0925624088643899,0.05343385572275888
0.2770876436185153,0.07076714061091752,0.04205686104574754
