x,z,y,u,w,v,uu,ww,vv,vw,uv,uw
-18.000000,0.000000,4.200000,14.928164,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,4.300000,14.981697,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,4.400000,15.034000,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,4.500000,15.085130,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,4.600000,15.135137,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,4.700000,15.184070,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,4.800000,15.231974,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,4.900000,15.278892,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,5.000000,15.324862,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,5.100000,15.369924,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,5.200000,15.414112,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,5.300000,15.457458,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,5.400000,15.499996,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,5.500000,15.541753,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,5.600000,15.582759,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,5.700000,15.623041,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,5.800000,15.662622,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,5.900000,15.701527,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,6.000000,15.739779,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,6.100000,15.777399,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,6.200000,15.814409,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,6.300000,15.850826,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,6.400000,15.886671,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,6.500000,15.921960,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,6.600000,15.956711,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,6.700000,15.990940,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,6.800000,16.024663,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,6.900000,16.057893,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,7.000000,16.090646,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,7.100000,16.122934,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,7.200000,16.154771,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,7.300000,16.186170,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,7.400000,16.217141,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,7.500000,16.247698,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,7.600000,16.277849,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,7.700000,16.307607,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,7.800000,16.336982,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,7.900000,16.365982,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,8.000000,16.394618,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,8.100000,16.422898,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,8.200000,16.450832,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,8.300000,16.478427,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,8.400000,16.505692,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,8.500000,16.532635,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,8.600000,16.559262,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,8.700000,16.585582,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,8.800000,16.611602,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,8.900000,16.637327,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,9.000000,16.662766,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,9.100000,16.687923,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,9.200000,16.712806,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,9.300000,16.737420,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,9.400000,16.761771,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,9.500000,16.785864,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,9.600000,16.809705,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,9.700000,16.833299,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,9.800000,16.856651,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,9.900000,16.879767,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,10.000000,16.902650,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,10.100000,16.925306,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,10.200000,16.947738,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,10.300000,16.969952,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,10.400000,16.991952,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,10.500000,17.013741,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,10.600000,17.035323,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,10.700000,17.056703,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,10.800000,17.077884,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,10.900000,17.098871,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,11.000000,17.119665,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,11.100000,17.140272,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,11.200000,17.160693,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,11.300000,17.180934,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,11.400000,17.200996,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,11.500000,17.220883,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,11.600000,17.240598,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,11.700000,17.260143,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,11.800000,17.279523,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,11.900000,17.298739,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,12.000000,17.317794,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,12.100000,17.336691,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,12.200000,17.355433,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,12.300000,17.374022,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,12.400000,17.392460,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,12.500000,17.410751,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,12.600000,17.428895,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,12.700000,17.446897,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,12.800000,17.464757,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,12.900000,17.482478,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,13.000000,17.500063,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,13.100000,17.517513,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,13.200000,17.534830,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,13.300000,17.552016,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,13.400000,17.569074,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,13.500000,17.586005,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,13.600000,17.602811,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,13.700000,17.619495,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,13.800000,17.636056,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,13.900000,17.652499,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,14.000000,17.668823,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,14.100000,17.685032,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,14.200000,17.701125,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,14.300000,17.717106,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,14.400000,17.732976,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,14.500000,17.748736,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,14.600000,17.764387,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,14.700000,17.779932,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,14.800000,17.795372,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,14.900000,17.810707,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,15.000000,17.825940,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,15.100000,17.841072,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,15.200000,17.856104,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,15.300000,17.871037,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,15.400000,17.885874,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,15.500000,17.900614,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,15.600000,17.915259,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,15.700000,17.929811,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,15.800000,17.944271,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,15.900000,17.958639,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,16.000000,17.972917,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,16.100000,17.987107,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,16.200000,18.001208,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,16.300000,18.015223,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,16.400000,18.029152,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,16.500000,18.042997,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,16.600000,18.056757,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,16.700000,18.070436,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,16.800000,18.084032,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,16.900000,18.097548,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,17.000000,18.110984,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,17.100000,18.124342,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,17.200000,18.137621,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,17.300000,18.150824,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,17.400000,18.163951,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,17.500000,18.177002,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,17.600000,18.189979,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,17.700000,18.202882,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,17.800000,18.215713,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,17.900000,18.228472,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,18.000000,18.241160,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,18.100000,18.253778,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,18.200000,18.266326,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,18.300000,18.278805,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,18.400000,18.291217,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,18.500000,18.303561,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,18.600000,18.315839,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,18.700000,18.328050,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,18.800000,18.340197,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,18.900000,18.352279,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,19.000000,18.364298,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,19.100000,18.376254,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,19.200000,18.388147,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,19.300000,18.399978,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,19.400000,18.411748,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,19.500000,18.423458,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
-18.000000,0.000000,19.600000,18.435108,0.000000,0.000000,4.580625,2.931600,1.145156,0.000000,-0.872500,0.000000
